dataset,groundtruth_f1_score,model,f1_score
136,0.4,501,0.5501894173570171
136,0.4,502,0.6506051777481676
136,0.4,539,0.4077943606629764
136,0.4,540,0.3980985626508122
136,0.4,541,0.399304013245286
136,0.4,542,0.38954963583481383
136,0.4,559,0.3259291486229293
136,0.4,560,0.3709467453998975
136,0.4,561,0.3165647628025958
136,0.4,562,0.3625000067224718
136,0.615384615,527,0.3011096815655413
136,0.615384615,529,0.2924803216871395
136,1.0,336,0.6503070572098449
136,0.571428571,447,0.6865184243933552
136,0.363636364,429,0.7756111831603402
136,0.666666667,531,0.3178375805420975
136,0.571428571,449,0.6656226404943401
136,0.615384615,471,0.5696504408329075
136,0.615384615,473,0.5547940406427866
136,0.5,311,0.7104990883327535
136,0.5,313,0.6968092778226008
136,0.615384615,393,0.6589806065284595
136,1.0,475,0.6528096648257863
136,0.615384615,366,0.6953673085909614
136,0.615384615,370,0.6620835630139762
136,1.0,397,0.7641718348816693
136,1.0,398,0.791144905365076
136,1.0,416,0.6944250735841243
136,1.0,418,0.6773402596017338
136,0.666666667,444,0.7882596155991034
136,0.666666667,448,0.7694674639554226
136,0.666666667,450,0.7498781687194024
136,0.666666667,452,0.7782802434175774
136,0.666666667,454,0.7594698381005628
136,1.0,455,0.8299046110567604
136,1.0,456,0.818799759560554
136,1.0,457,0.8100147457102159
136,1.0,458,0.7977404902246231
136,1.0,478,0.7200669055963914
136,0.666666667,484,0.787135082504893
136,0.666666667,486,0.7669122690717266
136,0.666666667,528,0.3950128395450346
136,0.666666667,530,0.38767352372462
136,0.666666667,532,0.3995098991641671
136,0.666666667,534,0.39276577830701
136,1.0,537,0.41567718409400906
136,1.0,538,0.4393003315681391
136,0.666666667,563,0.4221886886833592
136,0.666666667,565,0.4099878024194094
136,0.666666667,567,0.47945490506717303
136,0.666666667,569,0.46877994440528853
136,0.666666667,533,0.3111923092776251
136,0.615384615,451,0.7260370946172212
136,0.571428571,483,0.7862689593912574
136,0.444444444,503,0.6631206579187716
136,0.444444444,505,0.6458913075616536
136,0.444444444,346,0.773799078102442
136,1.0,395,0.782124565394412
136,0.571428571,426,0.7248541302036688
136,0.571428571,430,0.7922584980487035
136,0.666666667,504,0.752307512524306
136,0.615384615,506,0.7322508877750534
136,0.615384615,368,0.6754015014597248
136,0.5,507,0.7289891623145656
136,0.5,509,0.7099366458048173
136,0.666666667,508,0.7818649227558502
136,0.615384615,510,0.7600974071072379
136,0.666666667,511,0.789938074720756
136,0.666666667,513,0.7694766184724704
136,0.470588235,344,0.7945617354691444
136,0.615384615,372,0.7616291478417724
136,0.571428571,334,0.6958719242890471
136,0.571428571,390,0.7283635730194956
136,0.615384615,364,0.7089578300204061
136,1.0,396,0.8105131400043091
136,0.571428571,443,0.7220027965838667
136,0.666666667,474,0.6735154902860239
136,1.0,476,0.7395428048778449
136,0.666666667,512,0.7869178080198181
136,0.666666667,514,0.7667282178343235
136,0.666666667,472,0.6897958671221719
136,0.5,331,0.5417033544090005
136,0.5,333,0.5326008945514416
136,0.615384615,388,0.7501067796753009
136,0.571428571,332,0.7069910069347547
136,0.666666667,394,0.7455470293194513
136,0.571428571,312,0.7750487154143659
136,0.571428571,314,0.7609334775969676
136,0.615384615,424,0.7437159198418443
136,1.0,317,0.9241187621722396
136,1.0,318,0.8752374400339462
136,1.0,315,0.9490887914664122
136,1.0,316,0.9005113274964199
143,0.380952381,463,0.38106866777944703
143,0.380952381,465,0.37541642455849544
143,0.615384615,363,0.5917016543629683
143,0.615384615,367,0.5288322198609904
143,0.615384615,369,0.5177940897808779
143,1.0,415,0.5682197121488016
143,1.0,335,0.42823268775344886
143,1.0,337,0.41464598603725633
143,0.666666667,371,0.6948309284528238
143,0.4,399,0.609951082998847
143,0.4,401,0.5929234305081609
143,0.727272727,411,0.5640091916297506
143,0.533333333,327,0.5181857336055561
143,0.307692308,389,0.5997806803281044
143,0.307692308,325,0.4312476176681599
143,1.0,477,0.6369179922352725
143,0.615384615,365,0.5791649463421578
143,0.666666667,373,0.6755957482756472
143,0.4,319,0.3381339626967919
143,0.4,321,0.3360417758668473
143,0.571428571,351,0.5324033436126855
143,0.571428571,353,0.5231804951707688
143,1.0,417,0.5495309366530194
143,0.615384615,431,0.4275587943661165
143,0.615384615,433,0.4202438230274669
143,0.727272727,453,0.7081694560210501
143,0.666666667,485,0.7670630363109331
143,0.4,379,0.49623858358504375
143,0.533333333,329,0.5120024982771857
143,0.333333333,423,0.6516228468391817
143,0.333333333,425,0.6360627078485541
143,0.727272727,413,0.5556389515459236
143,0.4,341,0.5096413688773905
143,1.0,555,0.4282486180782806
143,1.0,556,0.4690247622828728
143,1.0,557,0.41350462602474986
143,1.0,558,0.45609018703490245
143,0.8,564,0.4542051676045376
143,0.8,566,0.44365243796283865
143,0.8,568,0.47349005370598823
143,0.8,570,0.46212582143561615
143,0.8,572,0.2459107564469353
143,0.8,574,0.2441156649347317
143,1.0,575,0.26209984931438585
143,1.0,576,0.2573480874400821
143,1.0,577,0.25911905455615186
143,1.0,578,0.2542119612527193
143,0.4,290,0.2876418509363397
143,0.4,291,0.47269180234637154
143,0.4,292,0.2989729293600833
143,0.4,293,0.4649586913252344
143,0.4,294,0.2988713046265881
143,0.4,295,0.46314651936049456
143,0.4,296,0.29866451314208253
143,0.4,297,0.46346002911524803
143,0.4,298,0.2986645491272669
143,0.4,299,0.4408028961833183
143,0.4,300,0.26936395964830184
143,0.4,301,0.43098909359385307
143,0.4,302,0.2620686030383044
143,0.4,320,0.45464895135756916
143,0.4,322,0.45219777857247667
143,0.8,324,0.5351223793926497
143,0.8,326,0.5286347315866115
143,0.8,328,0.5541142685246242
143,0.8,330,0.5471899415365467
143,0.533333333,348,0.5562685819643893
143,0.571428571,350,0.5467470015214801
143,0.727272727,352,0.5572978119423119
143,0.727272727,354,0.5500437769098626
143,1.0,355,0.5564833594474442
143,1.0,356,0.565978238641959
143,1.0,357,0.5501898723705695
143,1.0,358,0.5607512532498385
143,1.0,375,0.5415071668268122
143,1.0,376,0.5483498342004189
143,1.0,377,0.5342976482466023
143,1.0,378,0.540169609874516
143,0.4,380,0.48781994788421673
143,0.4,381,0.48838591147645605
143,0.4,382,0.4793583691280917
143,0.470588235,384,0.5203932965816518
143,0.5,386,0.5097294720226996
143,0.666666667,403,0.42594561973413586
143,0.8,404,0.4986141538020215
143,0.666666667,405,0.42174674661884654
143,0.8,406,0.49376714033153096
143,0.666666667,407,0.5107355859601449
143,0.8,408,0.5259781261638514
143,0.666666667,409,0.5031234987542287
143,0.8,410,0.5181736102509725
143,0.8,412,0.5582397925772385
143,0.8,414,0.5490367976391429
143,0.727272727,432,0.4973002184880933
143,0.727272727,434,0.49097922295892926
143,1.0,435,0.48219944946539794
143,1.0,436,0.525973254797889
143,1.0,437,0.47572450979957354
143,1.0,438,0.5196260248365799
143,0.4,439,0.444869769976392
143,0.4,440,0.4475669964963697
143,0.4,441,0.44203644180801327
143,0.4,442,0.4437428749748608
143,0.4,459,0.49386334716688396
143,0.4,460,0.4821747452232623
143,0.4,461,0.48664948963602267
143,0.4,462,0.47452671507007776
143,0.666666667,464,0.47133655089253906
143,0.666666667,466,0.46654768001848096
143,0.421052632,467,0.4151518740428705
143,0.666666667,468,0.4847210859747348
143,0.444444444,469,0.40965928404452306
143,0.666666667,470,0.47911124634653746
143,0.666666667,487,0.5078578364503132
143,0.8,488,0.5146825004649934
143,0.666666667,489,0.5026437007972852
143,0.8,490,0.5075706150828325
143,0.727272727,491,0.5411302983797196
143,0.8,492,0.5333407367461478
143,0.727272727,493,0.5342063863869019
143,0.8,494,0.5247080374576184
143,1.0,495,0.4652855551777686
143,1.0,496,0.510481031924441
143,1.0,497,0.45711557395882446
143,1.0,498,0.5027398084492061
143,1.0,515,0.5401304649974155
143,1.0,516,0.5361849471041374
143,1.0,517,0.5307735244432952
143,1.0,518,0.5273508226900607
143,0.4,519,0.4436510731205654
143,0.4,520,0.44350400645373195
143,0.4,521,0.4394897788110744
143,0.4,522,0.43871503818345026
143,0.666666667,523,0.538607118965781
143,0.8,524,0.5332179535623162
143,0.666666667,525,0.5314562952805143
143,0.8,526,0.5259610155195243
143,0.470588235,543,0.214097709382076
143,0.727272727,544,0.24636676328232146
143,0.470588235,545,0.21185562375283468
143,0.8,546,0.24249253085270367
143,0.5,547,0.22303844477190077
143,0.727272727,548,0.2496560095336311
143,0.5,549,0.22156988209223447
143,0.8,550,0.24594236543770046
143,0.727272727,551,0.2575510446546515
143,0.8,552,0.2597635767793965
143,0.727272727,553,0.25386909134020413
143,0.8,554,0.25510159206213945
143,0.727272727,571,0.2439479557031137
143,0.727272727,573,0.24281811606191586
143,0.4,579,0.17135894824906459
143,0.4,580,0.1707544741601479
143,0.4,581,0.17091916057932124
143,0.4,582,0.17031468649040457
143,0.4,289,0.39407718390315755
143,1.0,338,0.6350032189181669
143,0.8,374,0.7418135628921719
143,0.615384615,391,0.6733058991980883
143,0.727272727,392,0.7620637108796304
143,0.380952381,427,0.7949996708633755
143,0.666666667,428,0.8146718166169219
143,0.666666667,445,0.6959936723945916
143,0.8,446,0.7641401396923719
143,0.4,481,0.6081599232376742
143,0.4,482,0.6494447518879661
143,0.4,499,0.5677444501224543
143,0.4,500,0.6654649704458745
143,1.0,535,0.42172578536641886
143,1.0,536,0.4462143353494537
143,0.4,339,0.5208544901913641
143,0.4,340,0.6495930154772808
143,0.4,342,0.6366051914639875
143,0.4,359,0.4556137900364345
143,0.4,360,0.5883183073481421
143,0.4,361,0.44593113366563675
143,0.4,362,0.5775599221306934
143,0.4,400,0.6847229105766729
143,0.4,402,0.6671703624732658
143,0.4,419,0.49462046357008416
143,0.4,420,0.6126896773779112
143,0.4,421,0.4820737135038046
143,0.4,422,0.5980555486894988
143,0.4,479,0.6255061733072627
143,0.4,480,0.6663821598072139
143,0.4,501,0.5501894173570171
143,0.4,502,0.6506051777481676
143,0.4,539,0.4077943606629764
143,0.4,540,0.3980985626508122
143,0.4,541,0.399304013245286
143,0.4,542,0.38954963583481383
143,0.4,559,0.3259291486229293
143,0.4,560,0.3709467453998975
143,0.4,561,0.3165647628025958
143,0.4,562,0.3625000067224718
143,0.666666667,527,0.3011096815655413
143,0.666666667,529,0.2924803216871395
143,1.0,336,0.6503070572098449
143,0.666666667,447,0.6865184243933552
143,0.380952381,429,0.7756111831603402
143,0.727272727,531,0.3178375805420975
143,0.666666667,449,0.6656226404943401
143,0.615384615,471,0.5696504408329075
143,0.615384615,473,0.5547940406427866
143,0.571428571,311,0.7104990883327535
143,0.571428571,313,0.6968092778226008
143,0.615384615,393,0.6589806065284595
143,1.0,475,0.6528096648257863
143,0.8,366,0.6953673085909614
143,0.8,370,0.6620835630139762
143,1.0,397,0.7641718348816693
143,1.0,398,0.791144905365076
143,1.0,416,0.6944250735841243
143,1.0,418,0.6773402596017338
143,0.8,444,0.7882596155991034
143,0.8,448,0.7694674639554226
143,0.8,450,0.7498781687194024
143,0.8,452,0.7782802434175774
143,0.8,454,0.7594698381005628
143,1.0,455,0.8299046110567604
143,1.0,456,0.818799759560554
143,1.0,457,0.8100147457102159
143,1.0,458,0.7977404902246231
143,1.0,478,0.7200669055963914
143,0.8,484,0.787135082504893
143,0.8,486,0.7669122690717266
143,0.8,528,0.3950128395450346
143,0.8,530,0.38767352372462
143,0.8,532,0.3995098991641671
143,0.8,534,0.39276577830701
143,1.0,537,0.41567718409400906
143,1.0,538,0.4393003315681391
143,0.727272727,563,0.4221886886833592
143,0.727272727,565,0.4099878024194094
143,0.727272727,567,0.47945490506717303
143,0.727272727,569,0.46877994440528853
143,0.727272727,533,0.3111923092776251
143,0.727272727,451,0.7260370946172212
143,0.666666667,483,0.7862689593912574
143,0.421052632,503,0.6631206579187716
143,0.421052632,505,0.6458913075616536
143,0.5,346,0.773799078102442
143,1.0,395,0.782124565394412
143,0.666666667,426,0.7248541302036688
143,0.666666667,430,0.7922584980487035
143,0.666666667,504,0.752307512524306
143,0.727272727,506,0.7322508877750534
143,0.8,368,0.6754015014597248
143,0.444444444,507,0.7289891623145656
143,0.444444444,509,0.7099366458048173
143,0.666666667,508,0.7818649227558502
143,0.727272727,510,0.7600974071072379
143,0.615384615,511,0.789938074720756
143,0.615384615,513,0.7694766184724704
143,0.5,344,0.7945617354691444
143,0.8,372,0.7616291478417724
143,0.8,334,0.6958719242890471
143,0.533333333,390,0.7283635730194956
143,0.8,364,0.7089578300204061
143,1.0,396,0.8105131400043091
143,0.666666667,443,0.7220027965838667
143,0.727272727,474,0.6735154902860239
143,1.0,476,0.7395428048778449
143,0.727272727,512,0.7869178080198181
143,0.727272727,514,0.7667282178343235
143,0.727272727,472,0.6897958671221719
143,0.666666667,331,0.5417033544090005
143,0.666666667,333,0.5326008945514416
143,0.5,388,0.7501067796753009
143,0.8,332,0.7069910069347547
143,0.727272727,394,0.7455470293194513
143,0.727272727,312,0.7750487154143659
143,0.727272727,314,0.7609334775969676
143,0.666666667,424,0.7437159198418443
143,1.0,317,0.9241187621722396
143,1.0,318,0.8752374400339462
143,1.0,315,0.9490887914664122
143,1.0,316,0.9005113274964199
171,0.470588235,463,0.38106866777944703
171,0.444444444,465,0.37541642455849544
171,1.0,363,0.5917016543629683
171,0.571428571,415,0.5682197121488016
171,0.32,399,0.609951082998847
171,0.32,401,0.5929234305081609
171,1.0,411,0.5640091916297506
171,0.470588235,327,0.5181857336055561
171,0.571428571,389,0.5997806803281044
171,1.0,477,0.6369179922352725
171,1.0,365,0.5791649463421578
171,0.307692308,373,0.6755957482756472
171,0.5,351,0.5324033436126855
171,0.571428571,353,0.5231804951707688
171,0.615384615,417,0.5495309366530194
171,0.4,431,0.4275587943661165
171,0.380952381,433,0.4202438230274669
171,0.615384615,453,0.7081694560210501
171,0.615384615,485,0.7670630363109331
171,1.0,379,0.49623858358504375
171,0.5,329,0.5120024982771857
171,0.571428571,423,0.6516228468391817
171,0.666666667,425,0.6360627078485541
171,1.0,413,0.5556389515459236
171,0.571428571,345,0.7383274260562117
171,0.857142857,291,0.47269180234637154
171,0.4,292,0.2989729293600833
171,0.857142857,293,0.4649586913252344
171,0.4,294,0.2988713046265881
171,0.857142857,295,0.46314651936049456
171,0.4,296,0.29866451314208253
171,0.857142857,297,0.46346002911524803
171,0.4,298,0.2986645491272669
171,0.857142857,299,0.4408028961833183
171,0.4,300,0.26936395964830184
171,0.857142857,301,0.43098909359385307
171,0.4,302,0.2620686030383044
171,0.571428571,320,0.45464895135756916
171,0.571428571,322,0.45219777857247667
171,0.615384615,324,0.5351223793926497
171,0.615384615,326,0.5286347315866115
171,0.666666667,328,0.5541142685246242
171,0.666666667,330,0.5471899415365467
171,1.0,347,0.5428868067094823
171,1.0,348,0.5562685819643893
171,1.0,349,0.5343230105702764
171,1.0,350,0.5467470015214801
171,0.666666667,352,0.5572978119423119
171,0.8,354,0.5500437769098626
171,0.533333333,355,0.5564833594474442
171,0.727272727,356,0.565978238641959
171,0.571428571,357,0.5501898723705695
171,0.8,358,0.5607512532498385
171,0.571428571,375,0.5415071668268122
171,0.727272727,376,0.5483498342004189
171,0.615384615,377,0.5342976482466023
171,0.727272727,378,0.540169609874516
171,1.0,380,0.48781994788421673
171,1.0,381,0.48838591147645605
171,1.0,382,0.4793583691280917
171,0.533333333,383,0.4582396970403505
171,0.727272727,384,0.5203932965816518
171,0.571428571,385,0.4477746968622723
171,0.8,386,0.5097294720226996
171,0.347826087,403,0.42594561973413586
171,0.571428571,404,0.4986141538020215
171,0.347826087,405,0.42174674661884654
171,0.533333333,406,0.49376714033153096
171,0.571428571,407,0.5107355859601449
171,0.727272727,408,0.5259781261638514
171,0.615384615,409,0.5031234987542287
171,0.727272727,410,0.5181736102509725
171,1.0,412,0.5582397925772385
171,1.0,414,0.5490367976391429
171,0.727272727,432,0.4973002184880933
171,0.615384615,434,0.49097922295892926
171,0.421052632,435,0.48219944946539794
171,0.727272727,436,0.525973254797889
171,0.4,437,0.47572450979957354
171,0.615384615,438,0.5196260248365799
171,0.615384615,439,0.444869769976392
171,0.8,440,0.4475669964963697
171,0.666666667,441,0.44203644180801327
171,0.727272727,442,0.4437428749748608
171,1.0,459,0.49386334716688396
171,1.0,460,0.4821747452232623
171,1.0,461,0.48664948963602267
171,1.0,462,0.47452671507007776
171,0.8,464,0.47133655089253906
171,0.666666667,466,0.46654768001848096
171,0.5,467,0.4151518740428705
171,0.8,468,0.4847210859747348
171,0.470588235,469,0.40965928404452306
171,0.666666667,470,0.47911124634653746
171,0.666666667,487,0.5078578364503132
171,0.727272727,488,0.5146825004649934
171,0.666666667,489,0.5026437007972852
171,0.8,490,0.5075706150828325
171,1.0,491,0.5411302983797196
171,1.0,492,0.5333407367461478
171,1.0,493,0.5342063863869019
171,1.0,494,0.5247080374576184
171,0.470588235,495,0.4652855551777686
171,0.727272727,496,0.510481031924441
171,0.470588235,497,0.45711557395882446
171,0.666666667,498,0.5027398084492061
171,0.666666667,515,0.5401304649974155
171,0.8,516,0.5361849471041374
171,0.727272727,517,0.5307735244432952
171,0.8,518,0.5273508226900607
171,0.727272727,519,0.4436510731205654
171,0.8,520,0.44350400645373195
171,0.727272727,521,0.4394897788110744
171,0.8,522,0.43871503818345026
171,1.0,523,0.538607118965781
171,1.0,524,0.5332179535623162
171,1.0,525,0.5314562952805143
171,1.0,526,0.5259610155195243
171,0.428571429,289,0.39407718390315755
171,0.470588235,338,0.6350032189181669
171,0.533333333,374,0.7418135628921719
171,0.571428571,391,0.6733058991980883
171,0.727272727,392,0.7620637108796304
171,1.0,427,0.7949996708633755
171,1.0,428,0.8146718166169219
171,1.0,445,0.6959936723945916
171,1.0,446,0.7641401396923719
171,0.615384615,481,0.6081599232376742
171,0.8,482,0.6494447518879661
171,0.571428571,499,0.5677444501224543
171,0.888888889,500,0.6654649704458745
171,0.571428571,340,0.6495930154772808
171,0.533333333,342,0.6366051914639875
171,0.571428571,359,0.4556137900364345
171,0.727272727,360,0.5883183073481421
171,0.615384615,361,0.44593113366563675
171,0.8,362,0.5775599221306934
171,0.533333333,387,0.6197992959846474
171,0.571428571,400,0.6847229105766729
171,0.533333333,402,0.6671703624732658
171,0.571428571,419,0.49462046357008416
171,0.727272727,420,0.6126896773779112
171,0.615384615,421,0.4820737135038046
171,0.8,422,0.5980555486894988
171,0.615384615,479,0.6255061733072627
171,0.727272727,480,0.6663821598072139
171,0.615384615,501,0.5501894173570171
171,0.727272727,502,0.6506051777481676
171,0.5,336,0.6503070572098449
171,0.571428571,447,0.6865184243933552
171,1.0,429,0.7756111831603402
171,0.615384615,449,0.6656226404943401
171,0.615384615,471,0.5696504408329075
171,0.666666667,473,0.5547940406427866
171,0.444444444,311,0.7104990883327535
171,0.470588235,313,0.6968092778226008
171,0.666666667,393,0.6589806065284595
171,1.0,475,0.6528096648257863
171,0.533333333,343,0.757661366673369
171,1.0,366,0.6953673085909614
171,0.533333333,370,0.6620835630139762
171,1.0,397,0.7641718348816693
171,1.0,398,0.791144905365076
171,0.727272727,416,0.6944250735841243
171,0.8,418,0.6773402596017338
171,1.0,444,0.7882596155991034
171,0.727272727,448,0.7694674639554226
171,0.8,450,0.7498781687194024
171,0.727272727,452,0.7782802434175774
171,0.8,454,0.7594698381005628
171,0.615384615,455,0.8299046110567604
171,0.727272727,456,0.818799759560554
171,0.666666667,457,0.8100147457102159
171,0.8,458,0.7977404902246231
171,1.0,478,0.7200669055963914
171,0.727272727,484,0.787135082504893
171,0.8,486,0.7669122690717266
171,0.571428571,451,0.7260370946172212
171,0.615384615,483,0.7862689593912574
171,0.727272727,503,0.6631206579187716
171,0.727272727,505,0.6458913075616536
171,0.727272727,346,0.773799078102442
171,1.0,395,0.782124565394412
171,0.8,426,0.7248541302036688
171,1.0,430,0.7922584980487035
171,0.888888889,504,0.752307512524306
171,0.727272727,506,0.7322508877750534
171,0.5,368,0.6754015014597248
171,1.0,507,0.7289891623145656
171,1.0,509,0.7099366458048173
171,1.0,508,0.7818649227558502
171,1.0,510,0.7600974071072379
171,0.666666667,511,0.789938074720756
171,0.727272727,513,0.7694766184724704
171,0.727272727,344,0.7945617354691444
171,0.571428571,372,0.7616291478417724
171,1.0,334,0.6958719242890471
171,0.8,390,0.7283635730194956
171,1.0,364,0.7089578300204061
171,1.0,396,0.8105131400043091
171,1.0,443,0.7220027965838667
171,0.727272727,474,0.6735154902860239
171,1.0,476,0.7395428048778449
171,0.8,512,0.7869178080198181
171,0.8,514,0.7667282178343235
171,0.8,472,0.6897958671221719
171,1.0,331,0.5417033544090005
171,1.0,333,0.5326008945514416
171,0.727272727,388,0.7501067796753009
171,1.0,332,0.7069910069347547
171,0.8,394,0.7455470293194513
171,0.666666667,312,0.7750487154143659
171,0.666666667,314,0.7609334775969676
171,0.727272727,424,0.7437159198418443
171,1.0,317,0.9241187621722396
171,1.0,318,0.8752374400339462
171,1.0,315,0.9490887914664122
171,1.0,316,0.9005113274964199
195,0.526315789,585,0.18566774283066773
195,0.307692308,363,0.5917016543629683
195,0.705882353,367,0.5288322198609904
195,0.705882353,369,0.5177940897808779
195,0.363636364,415,0.5682197121488016
195,0.428571429,335,0.42823268775344886
195,0.428571429,337,0.41464598603725633
195,1.0,371,0.6948309284528238
195,1.0,399,0.609951082998847
195,1.0,401,0.5929234305081609
195,0.666666667,389,0.5997806803281044
195,0.48,477,0.6369179922352725
195,0.324324324,365,0.5791649463421578
195,1.0,373,0.6755957482756472
195,0.363636364,417,0.5495309366530194
195,0.857142857,453,0.7081694560210501
195,1.0,485,0.7670630363109331
195,0.555555556,589,0.19986166333077443
195,0.413793103,308,0.4447762526388362
195,0.428571429,310,0.43788298252279984
195,0.8,423,0.6516228468391817
195,0.8,425,0.6360627078485541
195,1.0,345,0.7383274260562117
195,0.705882353,341,0.5096413688773905
195,0.769230769,555,0.4282486180782806
195,0.909090909,556,0.4690247622828728
195,0.769230769,557,0.41350462602474986
195,0.909090909,558,0.45609018703490245
195,0.909090909,564,0.4542051676045376
195,0.909090909,566,0.44365243796283865
195,0.909090909,568,0.47349005370598823
195,0.909090909,570,0.46212582143561615
195,0.705882353,338,0.6350032189181669
195,1.0,374,0.7418135628921719
195,0.666666667,391,0.6733058991980883
195,0.857142857,392,0.7620637108796304
195,1.0,427,0.7949996708633755
195,1.0,428,0.8146718166169219
195,0.8,445,0.6959936723945916
195,1.0,446,0.7641401396923719
195,0.8,481,0.6081599232376742
195,1.0,482,0.6494447518879661
195,0.857142857,499,0.5677444501224543
195,1.0,500,0.6654649704458745
195,0.769230769,535,0.42172578536641886
195,0.909090909,536,0.4462143353494537
195,0.705882353,339,0.5208544901913641
195,0.8,340,0.6495930154772808
195,0.8,342,0.6366051914639875
195,0.571428571,360,0.5883183073481421
195,0.571428571,362,0.5775599221306934
195,0.666666667,387,0.6197992959846474
195,1.0,400,0.6847229105766729
195,1.0,402,0.6671703624732658
195,0.413793103,419,0.49462046357008416
195,0.75,420,0.6126896773779112
195,0.428571429,421,0.4820737135038046
195,0.75,422,0.5980555486894988
195,0.8,479,0.6255061733072627
195,1.0,480,0.6663821598072139
195,0.857142857,501,0.5501894173570171
195,1.0,502,0.6506051777481676
195,0.909090909,539,0.4077943606629764
195,0.909090909,540,0.3980985626508122
195,0.909090909,541,0.399304013245286
195,0.909090909,542,0.38954963583481383
195,0.769230769,559,0.3259291486229293
195,0.909090909,560,0.3709467453998975
195,0.769230769,561,0.3165647628025958
195,0.909090909,562,0.3625000067224718
195,0.555555556,641,0.20589750055421593
195,0.434782609,527,0.3011096815655413
195,0.454545455,529,0.2924803216871395
195,0.705882353,336,0.6503070572098449
195,0.555555556,645,0.21727642759711804
195,0.8,447,0.6865184243933552
195,1.0,429,0.7756111831603402
195,0.476190476,531,0.3178375805420975
195,0.8,449,0.6656226404943401
195,0.444444444,471,0.5696504408329075
195,0.444444444,473,0.5547940406427866
195,0.666666667,311,0.7104990883327535
195,0.666666667,313,0.6968092778226008
195,0.666666667,393,0.6589806065284595
195,0.461538462,475,0.6528096648257863
195,1.0,343,0.757661366673369
195,0.526315789,583,0.19351221468339747
195,0.769230769,613,0.2745593443738856
195,0.769230769,617,0.27979405411880204
195,0.6,366,0.6953673085909614
195,0.857142857,370,0.6620835630139762
195,0.75,397,0.7641718348816693
195,0.857142857,398,0.791144905365076
195,0.705882353,416,0.6944250735841243
195,0.705882353,418,0.6773402596017338
195,1.0,444,0.7882596155991034
195,1.0,448,0.7694674639554226
195,1.0,450,0.7498781687194024
195,1.0,452,0.7782802434175774
195,1.0,454,0.7594698381005628
195,1.0,455,0.8299046110567604
195,1.0,456,0.818799759560554
195,1.0,457,0.8100147457102159
195,1.0,458,0.7977404902246231
195,0.857142857,478,0.7200669055963914
195,1.0,484,0.787135082504893
195,1.0,486,0.7669122690717266
195,0.666666667,528,0.3950128395450346
195,0.666666667,530,0.38767352372462
195,0.714285714,532,0.3995098991641671
195,0.714285714,534,0.39276577830701
195,0.769230769,537,0.41567718409400906
195,0.909090909,538,0.4393003315681391
195,0.769230769,563,0.4221886886833592
195,0.769230769,565,0.4099878024194094
195,0.909090909,567,0.47945490506717303
195,0.909090909,569,0.46877994440528853
195,0.5,533,0.3111923092776251
195,0.857142857,451,0.7260370946172212
195,1.0,483,0.7862689593912574
195,0.857142857,503,0.6631206579187716
195,0.857142857,505,0.6458913075616536
195,0.555555556,587,0.20568588482040245
195,1.0,346,0.773799078102442
195,0.75,395,0.782124565394412
195,0.769230769,669,0.2779699988879628
195,0.769230769,673,0.28036698545175026
195,1.0,426,0.7248541302036688
195,1.0,430,0.7922584980487035
195,1.0,504,0.752307512524306
195,1.0,506,0.7322508877750534
195,0.857142857,368,0.6754015014597248
195,0.857142857,507,0.7289891623145656
195,0.857142857,509,0.7099366458048173
195,0.555555556,639,0.2136987963627729
195,1.0,508,0.7818649227558502
195,1.0,510,0.7600974071072379
195,1.0,511,0.789938074720756
195,1.0,513,0.7694766184724704
195,0.769230769,649,0.2794156614092896
195,1.0,344,0.7945617354691444
195,1.0,372,0.7616291478417724
195,0.555555556,643,0.22271521471292158
195,0.631578947,334,0.6958719242890471
195,0.857142857,390,0.7283635730194956
195,0.6,364,0.7089578300204061
195,0.857142857,396,0.8105131400043091
195,0.8,443,0.7220027965838667
195,0.857142857,474,0.6735154902860239
195,0.857142857,476,0.7395428048778449
195,1.0,512,0.7869178080198181
195,1.0,514,0.7667282178343235
195,0.857142857,472,0.6897958671221719
195,0.857142857,388,0.7501067796753009
195,0.769230769,586,0.27468197305605724
195,0.769230769,590,0.27974251066369177
195,0.769230769,593,0.27966341057418004
195,0.769230769,677,0.29611131517186884
195,0.631578947,332,0.7069910069347547
195,0.833333333,584,0.2787472851450359
195,0.857142857,394,0.7455470293194513
195,0.769230769,611,0.28581938466658685
195,0.769230769,615,0.28880298841491736
195,0.8,312,0.7750487154143659
195,0.8,314,0.7609334775969676
195,0.909090909,594,0.3048992469922588
195,0.909090909,614,0.31539602842189113
195,0.909090909,618,0.31849488263404074
195,0.769230769,621,0.29843712014092294
195,0.769230769,642,0.2813341995993818
195,0.769230769,646,0.2839654390910226
195,0.909090909,650,0.3003928811836802
195,1.0,424,0.7437159198418443
195,1.0,317,0.9241187621722396
195,1.0,318,0.8752374400339462
195,0.769230769,591,0.2853387321949984
195,0.769230769,647,0.28597917110642024
195,0.833333333,588,0.2836121789360527
195,0.769230769,667,0.2894974836272077
195,0.769230769,671,0.28954315879008335
195,0.769230769,640,0.2865915707770375
195,0.769230769,644,0.2885986406756333
195,0.909090909,622,0.3235990446231213
195,0.909090909,670,0.31354797756919867
195,0.909090909,674,0.3141909452107532
195,0.909090909,678,0.3182167512603894
195,0.769230769,675,0.30588952674769376
195,0.909090909,592,0.3109670308979614
195,0.909090909,648,0.30702695960524223
