dataset,balanced_accuracy,model,groundtruth_balanced_accuracy
35,0.05724384149360436,1583,0.5
35,0.07887271037273778,1584,0.665853659
35,0.08559865546183305,1585,0.737317073
35,0.08035281669801038,1586,0.696097561
35,0.06632946100496598,1587,0.546829268
35,0.11676897806828303,1588,0.955609756
35,0.05749214611979512,1589,0.506097561
35,0.11631115171349761,1590,0.963414634
35,0.0666937572645177,1591,0.594146341
35,0.10641367991276604,1592,0.847804878
35,0.07084371882088535,1593,0.583414634
35,0.11106781470339451,1594,0.935609756
35,0.11545000295295056,1595,0.955609756
35,0.07557414129428018,1596,0.622439024
47,0.03751123499555058,147,0.18621695
47,0.037925461387551006,148,0.198287566
47,0.04021017834775849,149,0.196665605
47,0.04299592543522317,150,0.12695989
47,0.04229919166933828,151,0.075954505
47,0.04963530766935837,152,0.157023719
47,0.04659404626925517,153,0.156904588
47,0.04878849748810554,154,0.188011978
47,0.041004489942283805,155,0.106116985
47,0.04425941699395582,156,0.134447803
47,0.0497374421257881,157,0.307924978
47,0.03467585652644648,158,0.164898774
47,0.03706592213909456,159,0.162498732
47,0.03870839924397939,160,0.140288682
47,0.040948204402632804,161,0.182632621
47,0.03838624041921543,162,0.17658516
47,0.044184315354465625,163,0.156510569
47,0.03464268823949999,164,0.170712322
47,0.04249808369428494,165,0.166136858
47,0.03400057310253946,166,0.145882511
47,0.043421569103084375,167,0.149152606
47,0.03342070100595239,168,0.119875776
47,0.04488563583549564,169,0.177856075
47,0.04378459909102146,170,0.15092421
47,0.035645482657736004,171,0.145331413
47,0.03927249010794578,897,0.188530174
47,0.03685567374136293,898,0.153341014
47,0.03935016438198384,899,0.175579612
47,0.04794489613706041,900,0.228318426
47,0.04384619847778117,901,0.090711528
47,0.0494758843941779,902,0.188587833
47,0.0488074831630757,903,0.201507684
47,0.0486047082037193,904,0.201555966
47,0.043059101272303474,905,0.131294489
47,0.04266396876049914,906,0.110465678
47,0.049344734251760086,907,0.29677177
47,0.03441310462532588,908,0.171011949
47,0.0353302954536133,909,0.134697737
47,0.0385182672734736,910,0.160107473
47,0.039979048702494566,911,0.161100672
47,0.039549724262725454,912,0.225286966
47,0.046295977566459895,913,0.211812872
47,0.03559901341522155,914,0.179796392
47,0.04388459828496162,915,0.175772489
47,0.034335850504561755,916,0.152687513
47,0.041473306330114514,917,0.107152564
47,0.03292965741083079,918,0.100684791
47,0.038045168959826244,919,0.058521406
47,0.04538580223442174,920,0.19685389
47,0.03548498514583361,921,0.13924485
47,0.03726267607710047,1147,0.23299862
47,0.035717379779495434,1148,0.212355737
47,0.03706576135034837,1149,0.19865736
47,0.03346514699106917,1150,0.220780689
47,0.03728850909987252,1151,0.253430098
47,0.05511652154821154,1152,0.206106474
47,0.03282030561585836,1153,0.143974683
47,0.03049614054467651,1154,0.143840185
47,0.03527949352345836,1155,0.221431273
47,0.029837830100456042,1156,0.106078393
47,0.03254577385706476,1157,0.17603806
47,0.033836978026384044,1158,0.166835816
47,0.034351029936140066,1159,0.166999023
47,0.048083361686597,1160,0.233902742
47,0.04245797206568141,1161,0.167029955
47,0.034567914508636936,1162,0.189277651
47,0.03820061667430089,1163,0.222433438
47,0.03423473294805211,1164,0.164520483
47,0.04440140515425186,1165,0.322511751
47,0.03371413157178992,1166,0.166666667
47,0.03821833417087463,1167,0.204252736
47,0.03034697520616862,1168,0.105150037
47,0.04506594915586491,1169,0.266362973
47,0.0524808485432212,1170,0.265057801
47,0.03371222456083623,1171,0.166871609
47,0.06176601422334918,1247,0.759410782
47,0.06466452597942539,1248,0.79214292
47,0.06397439403052971,1249,0.787609232
47,0.07116933682269254,1250,0.921266906
47,0.06946313089386026,1251,0.927829745
47,0.06926352908093193,1252,0.89705022
47,0.07180342134445082,1253,0.924765213
47,0.07338688355240203,1254,0.924779574
47,0.07036326963536495,1255,0.923340641
47,0.07072343701315856,1256,0.915783203
47,0.07079146234465669,1257,0.920739182
47,0.03880036274402127,1258,0.238325662
47,0.053433181082491774,1259,0.539139716
47,0.06402061728112364,1260,0.791529764
47,0.06362631186016116,1261,0.782598203
47,0.05485264797050552,1262,0.572262967
47,0.07150607488926095,1263,0.918888928
47,0.05410520859936351,1264,0.583280782
47,0.07272375035622393,1265,0.91811476
47,0.05155359547375209,1266,0.535491168
47,0.06956211621853807,1267,0.903237577
47,0.057242216852135895,1268,0.667283508
47,0.06897174223766823,1269,0.886396029
47,0.06967176984555919,1270,0.8867093
47,0.05528727299260172,1271,0.628559431
47,0.06077837083476002,1447,0.742058117
47,0.06433020513223082,1448,0.798913128
47,0.0624714481579345,1449,0.782316019
47,0.07278998002202881,1450,0.9238678
47,0.07123912769945236,1451,0.93104723
47,0.07015816670872498,1452,0.907210613
47,0.07101932893310633,1453,0.924842827
47,0.07575579400114701,1454,0.927948794
47,0.0709467134471622,1455,0.925213791
47,0.07133871228038673,1456,0.915233212
47,0.07122537262135825,1457,0.921393157
47,0.034781425657912556,1458,0.193764257
47,0.052936831826418375,1459,0.546358364
47,0.06413196406917553,1460,0.80043098
47,0.06319400310250521,1461,0.783090104
47,0.054028627937984616,1462,0.562785202
47,0.06905335465071269,1463,0.913451183
47,0.049223008313099635,1464,0.494752478
47,0.07420981698994723,1465,0.922084452
47,0.05210457793733116,1466,0.538597022
47,0.06977514708130308,1467,0.914742197
47,0.05759269265069839,1468,0.661409052
47,0.06843996342872227,1469,0.878385308
47,0.06848517838688321,1470,0.88841296
47,0.05587874260995683,1471,0.621504698
47,0.034214751327941786,1847,0.179751431
47,0.035097600039924313,1848,0.203638113
47,0.03659887933388752,1849,0.200825776
47,0.03643013271005772,1850,0.182889735
47,0.029645281713476645,1851,0.111151128
47,0.056776088661389355,1852,0.23414392
47,0.036170170583569,1853,0.146028599
47,0.03843983358830599,1854,0.229190341
47,0.032347007468448645,1855,0.104168937
47,0.03286367911064953,1856,0.132109006
47,0.033129749987759444,1857,0.148952512
47,0.03371800018355959,1858,0.166666667
47,0.030075157373766058,1859,0.087596489
47,0.03553484098911353,1860,0.121767661
47,0.042454756128657484,1861,0.155439019
47,0.031183080362835965,1862,0.112824533
47,0.03911852663972174,1863,0.276429339
47,0.033816227024847205,1864,0.166666667
47,0.034408245531259984,1865,0.153466626
47,0.03371413157178992,1866,0.166666667
47,0.033921557597208926,1867,0.168525807
47,0.03371413157178992,1868,0.166666667
47,0.0454960098162929,1869,0.246260048
47,0.04478526077676544,1870,0.205462948
47,0.03381321606601692,1871,0.170965342
61,0.03471361816221329,1172,0.925197796
61,0.033028220057492,1173,0.944824257
61,0.02934573464880746,1174,0.836034753
61,0.035480580315730155,1175,0.924543982
61,0.035155051481745046,1176,0.934627646
61,0.035076862981341356,1177,0.907266816
61,0.03589119373582149,1178,0.953578191
61,0.03628402419200749,1179,0.940325324
61,0.036735873781863965,1180,0.952548794
61,0.035297685973914236,1181,0.951516146
61,0.036246900684318996,1182,0.942875086
61,0.029292045086642828,1183,0.863819508
61,0.03179396255536471,1184,0.884860705
61,0.03482015441403576,1185,0.913300826
61,0.033058958237468676,1186,0.89231359
61,0.023931046116046774,1187,0.77379723
61,0.03534536151637204,1188,0.956758039
61,0.010633321510151813,1189,0.563533693
61,0.0371163542431643,1190,0.958491957
61,0.02000730439670644,1191,0.800519843
61,0.036023108115105465,1192,0.941236893
61,0.031177903084323704,1193,0.928353103
61,0.034903855119186374,1194,0.925925233
61,0.036770814946232425,1195,0.953332706
61,0.031451203577401235,1196,0.904231923
61,0.0069513980516447416,1522,0.498980344
61,0.007075733393380127,1523,0.5
61,0.0070705171449792345,1524,0.499882959
61,0.006098298581275074,1525,0.538727994
61,0.01716453980983125,1526,0.68445545
61,0.02073185516656779,1527,0.558548917
61,0.010891522824566853,1528,0.524760831
61,0.009063782204992729,1529,0.561426666
61,0.009355970327011909,1530,0.529773122
61,0.010099030121888734,1531,0.571353727
61,0.0017524221268985156,1532,0.39317377
61,0.007075733393380127,1533,0.5
61,0.007075733393380127,1534,0.5
61,0.007075733393380127,1535,0.5
61,0.007075733393380127,1536,0.5
61,0.007075733393380127,1537,0.5
61,0.007075733393380127,1538,0.5
61,0.006897055378139572,1539,0.499531835
61,0.006732661454128789,1540,0.489264742
61,0.007075733393380127,1541,0.5
61,0.007143544622590448,1542,0.501521536
61,0.007075733393380127,1543,0.5
61,0.009233006130301657,1544,0.498515285
61,0.00721946781505719,1545,0.499684144
61,0.007075733393380127,1546,0.5
61,0.007075733393380127,1597,0.5
61,0.009032636689867405,1598,0.558913902
61,0.007933656734165458,1599,0.5207606
61,0.007666063965766201,1600,0.511631823
61,0.008325279779818662,1601,0.505020136
61,0.034590795582657534,1602,0.919724389
61,0.0004867573196798721,1603,0.497969962
61,-0.0004109012767379442,1604,0.364440945
61,0.007016966530612756,1605,0.504150331
61,0.014658429413806648,1606,0.606829763
61,0.007923683763229846,1607,0.484565857
61,0.007075733393380127,1608,0.5
61,0.006898401718484781,1609,0.496021531
61,0.00766441789131969,1610,0.507896399
61,0.0023442226852029347,1611,0.435985538
61,0.007075733393380127,1612,0.5
61,0.0067515977985729315,1613,0.504488215
61,0.007075733393380127,1614,0.5
61,0.008864444526850227,1615,0.518886679
61,0.007075733393380127,1616,0.5
61,0.007075733393380127,1617,0.5
61,0.007075733393380127,1618,0.5
61,0.019788358270866904,1619,0.647286011
61,0.00761563188704066,1620,0.505031594
61,0.007428839333382176,1621,0.50276908
62,0.20998605374011953,97,0.653832546
62,0.21729854651597086,98,0.714315455
62,0.22404208624034241,99,0.700506875
62,0.2728094316473854,100,0.989127503
62,0.26592361878992243,101,0.989618642
62,0.2682554304096367,102,0.974299015
62,0.27553782735041654,103,0.989123104
62,0.27566658251837534,104,0.990113201
62,0.2746994614421202,105,0.990112224
62,0.27470375970784305,106,0.98961913
62,0.27473685872962755,107,0.989620108
62,0.184420400336937,108,0.562178194
62,0.18103201730734925,109,0.562688392
62,0.21655963050924207,110,0.713722667
62,0.218741054078916,111,0.709408952
62,0.18450303851739216,112,0.558911265
62,0.2655863904606275,113,0.979735264
62,0.18211885125630042,114,0.561373313
62,0.2744393532178179,115,0.980231778
62,0.17648298343702232,116,0.589196213
62,0.27055406797012904,117,0.974786733
62,0.1974722114473255,118,0.581171833
62,0.27476445172171055,119,0.967867294
62,0.2765296184899391,120,0.964419547
62,0.18827615683502075,121,0.576523362
62,0.17376498560561224,247,0.5
62,0.17384511358125584,248,0.5
62,0.17383283770160204,249,0.5
62,0.1562574017656034,250,0.399006189
62,0.19012391118415364,251,0.516346864
62,0.1587447186445867,252,0.455462736
62,0.17258157670557803,253,0.454634397
62,0.19034975348753952,254,0.542747661
62,0.17866832843499758,255,0.54536658
62,0.18198687989226514,256,0.540466919
62,0.16711189699088258,257,0.440949457
62,0.17384511358125584,258,0.5
62,0.17384511358125584,259,0.5
62,0.17384511358125584,260,0.5
62,0.17384511358125584,261,0.5
62,0.1740081287424113,262,0.499504463
62,0.17384511358125584,263,0.5
62,0.17384511358125584,264,0.5
62,0.1737815827007392,265,0.500494071
62,0.17167683604180903,266,0.505921035
62,0.17401131415352544,267,0.500494071
62,0.17049525798192056,268,0.491083262
62,0.10214341517160123,269,0.156278467
62,0.08173574240134504,270,0.065260885
62,0.17384511358125584,271,0.5
62,0.17916612425571193,297,0.507950098
62,0.17821484981890315,298,0.517404401
62,0.18072957040124446,299,0.507949121
62,0.1680005095449067,300,0.503950614
62,0.1843898121399842,301,0.52166436
62,0.18841380425032064,302,0.511227779
62,0.1533845781012455,303,0.468561241
62,0.18776140388948284,304,0.598648561
62,0.18749870323765105,305,0.624875383
62,0.1661398758174596,306,0.397935946
62,0.14694610473401098,307,0.426201604
62,0.17384511358125584,308,0.5
62,0.16443979116420598,309,0.45269281
62,0.17397907470768573,310,0.482656686
62,0.17479498971132934,311,0.501484657
62,0.17612698361091264,312,0.523123605
62,0.17353245525504243,313,0.498023715
62,0.17546825456805668,314,0.583825938
62,0.15816425409784457,315,0.408829946
62,0.17384511358125584,316,0.5
62,0.1736787692313876,317,0.499011858
62,0.17887389624652675,318,0.532691774
62,0.1797338067061703,319,0.453143387
62,0.1537485003434063,320,0.416144251
62,0.1756822063020033,321,0.507423285
62,0.23768085725426624,372,0.776555713
62,0.22182743525447174,373,0.748354562
62,0.23579400180785362,374,0.770197785
62,0.2658209741060971,375,0.989123104
62,0.2687106555249383,376,0.990110758
62,0.27786226460666313,377,0.98368881
62,0.2793201349667877,378,0.993573166
62,0.27404830748074177,379,0.994561797
62,0.2753607196176309,380,0.990609227
62,0.2747006640299992,381,0.991103787
62,0.2740654378002182,382,0.987643823
62,0.18261907993881069,383,0.530180368
62,0.1939044572763292,384,0.638228498
62,0.23292756114144145,385,0.779058812
62,0.22826621599693986,386,0.757265925
62,0.18969998886879894,387,0.612048103
62,0.26847550856022,388,0.961426287
62,0.19480098054005532,389,0.619292037
62,0.2698987906458885,390,0.982206597
62,0.19312339493146796,391,0.593271934
62,0.2747652369263072,392,0.978741746
62,0.19502563334118586,393,0.588912281
62,0.27301848400313716,394,0.970833187
62,0.27568496560128813,395,0.974299504
62,0.20196335932005163,396,0.663410489
62,0.17382023291844564,422,0.500000489
62,0.17985058893479344,423,0.541116884
62,0.193314408548001,424,0.529794298
62,0.12236451905623515,425,0.289276946
62,0.15967620537628624,426,0.45803474
62,0.175503351030488,427,0.507572337
62,0.17719751334272013,428,0.508493528
62,0.20131651833054331,429,0.591739385
62,0.1823649359540329,430,0.510080322
62,0.16848654270495528,431,0.477822998
62,0.14576092147395345,432,0.341513607
62,0.17384511358125584,433,0.5
62,0.17365575062838742,434,0.52204261
62,0.1717354317177072,435,0.508373309
62,0.18530466483042835,436,0.531008707
62,0.18048483788089403,437,0.517140017
62,0.16573260042647628,438,0.509563771
62,0.17384511358125584,439,0.5
62,0.13845987554587139,440,0.267443986
62,0.17384511358125584,441,0.5
62,0.17404022200569172,442,0.499505929
62,0.18113363881202238,443,0.535058037
62,0.259090862844985,444,0.890209181
62,0.2651117908123321,445,0.935217059
62,0.17699186537825995,446,0.523027332
62,0.1852019961248837,1022,0.471251999
62,0.18295327710054252,1023,0.456793454
62,0.17545477131036227,1024,0.431548911
62,0.15484411278355545,1025,0.380242725
62,0.16482822727608917,1026,0.424718902
62,0.1782562556751963,1027,0.430957589
62,0.14202133177739878,1028,0.313869569
62,0.1559042233998986,1029,0.364215956
62,0.22519462560373885,1030,0.677789376
62,0.1861379310871116,1031,0.514132585
62,0.18752305555878027,1032,0.472456144
62,0.17384511358125584,1033,0.5
62,0.1758525328036723,1034,0.416105156
62,0.18629522196536955,1035,0.481277098
62,0.18840303905939712,1036,0.491303664
62,0.16874717496969913,1037,0.412260099
62,0.18704822612070654,1038,0.466420755
62,0.17516357362987903,1039,0.411248011
62,0.18043724095240654,1040,0.489130435
62,0.17987965054725624,1041,0.449894051
62,0.18697846583803124,1042,0.49604792
62,0.17000916958678208,1043,0.419267504
62,0.19054797749482022,1044,0.475809573
62,0.18919975742898312,1045,0.467902969
62,0.1736552099006915,1046,0.43008429
62,0.17388836490072707,1347,0.500000489
62,0.17450540661395667,1348,0.50495244
62,0.19837346618920665,1349,0.547329181
62,0.16564783403475208,1350,0.508339589
62,0.15867354509300285,1351,0.421618129
62,0.17456140951732343,1352,0.502552945
62,0.15924686685262673,1353,0.421514037
62,0.1923177252256571,1354,0.551037403
62,0.16680535997634657,1355,0.453226954
62,0.17645569326704325,1356,0.491271898
62,0.17684748491868366,1357,0.530844505
62,0.17384511358125584,1358,0.5
62,0.1738868642655566,1359,0.5
62,0.1733018697144779,1360,0.524672769
62,0.17466370060407824,1361,0.494841819
62,0.1823566378524011,1362,0.531464659
62,0.16249550249238653,1363,0.466929976
62,0.17195167564197625,1364,0.498537823
62,0.12307405174158167,1365,0.24855004
62,0.1828441493200053,1366,0.497556523
62,0.17716943660709042,1367,0.511872368
62,0.17684838745335837,1368,0.508925046
62,0.26297451804235994,1369,0.912957957
62,0.26923528401044244,1370,0.948570663
62,0.18384776333461575,1371,0.549058186
62,0.18383168333318284,1472,0.497373262
62,0.1720502073613573,1473,0.473691567
62,0.18762680148844232,1474,0.515183769
62,0.16222579300977813,1475,0.492573783
62,0.1769469240688781,1476,0.494043291
62,0.2105091931124825,1477,0.61695314
62,0.18825156038088267,1478,0.556600224
62,0.16644729058017943,1479,0.477622145
62,0.21724031642269778,1480,0.617451121
62,0.19860620762637596,1481,0.57158656
62,0.1760110072354265,1482,0.519264865
62,0.17384511358125584,1483,0.5
62,0.17384511358125584,1484,0.5
62,0.17138647812322755,1485,0.515837155
62,0.17061150855692978,1486,0.47027754
62,0.17450221180903067,1487,0.500993518
62,0.17291979230922064,1488,0.496543945
62,0.17384511358125584,1489,0.5
62,0.17384511358125584,1490,0.5
62,0.17384511358125584,1491,0.5
62,0.1738133362504313,1492,0.5
62,0.16920164747064187,1493,0.487828061
62,0.21490553191594663,1494,0.579175023
62,0.1951504787213009,1495,0.495720982
62,0.17384511358125584,1496,0.5
62,0.17550556860790223,1622,0.50791589
62,0.17571796836307355,1623,0.503469738
62,0.19689236898814988,1624,0.556477561
62,0.1683735654630988,1625,0.47487421
62,0.18472620331670103,1626,0.537498094
62,0.22191148570975414,1627,0.708297659
62,0.1275483438280377,1628,0.31086116
62,0.17377927697582862,1629,0.545936888
62,0.18379483400790572,1630,0.529465406
62,0.1604812653552446,1631,0.473212645
62,0.20591405253335793,1632,0.58290377
62,0.17384511358125584,1633,0.5
62,0.17324893091570198,1634,0.529616902
62,0.17691684689715118,1635,0.541280597
62,0.175783956397432,1636,0.507437945
62,0.17201173526285213,1637,0.507576735
62,0.17735773035340036,1638,0.543389807
62,0.18220344477879305,1639,0.470634776
62,0.15455003687901134,1640,0.397238089
62,0.17384511358125584,1641,0.5
62,0.17439985815767084,1642,0.503461919
62,0.17386231250624917,1643,0.5
62,0.2528496529227995,1644,0.864491092
62,0.26859664047680437,1645,0.945107767
62,0.181930944050679,1646,0.525958039
62,0.16577868539406246,1797,0.442801613
62,0.16921085924758614,1798,0.522479993
62,0.17688586585296145,1799,0.483794369
62,0.1875565376771517,1800,0.450146218
62,0.20548734644473163,1801,0.613291833
62,0.20293872866084228,1802,0.61782595
62,0.22597314910998786,1803,0.630765629
62,0.18791931743423115,1804,0.547195279
62,0.18905525692329098,1805,0.511466262
62,0.15791634110829572,1806,0.359789841
62,0.17698421520873117,1807,0.45953699
62,0.18195610350886876,1808,0.519818068
62,0.17437959526744187,1809,0.468717135
62,0.18042903603208213,1810,0.503522028
62,0.17685476316694196,1811,0.520163576
62,0.18447663998586447,1812,0.510226442
62,0.18620953150524722,1813,0.502984952
62,0.16680013517473383,1814,0.50664186
62,0.19505565385663612,1815,0.531723668
62,0.17359173203769657,1816,0.522365638
62,0.2038123165367892,1817,0.625679775
62,0.17391126969530218,1818,0.5
62,0.19683123527794968,1819,0.522808396
62,0.18368138719643268,1820,0.5574745
62,0.18645034734642937,1821,0.556467298
67,0.14875231915342932,222,0.857895496
67,0.14744855591603667,223,0.898710159
67,0.14692260720479164,224,0.927647247
67,0.15511750543249944,225,0.977966102
67,0.15500109348651972,226,0.988165692
67,0.15174795147140857,227,0.984936386
67,0.15481540712226505,228,0.980225989
67,0.15461959221258828,229,0.987075879
67,0.1550412259972984,230,0.989325733
67,0.1546321384296681,231,0.979136176
67,0.1551596505885652,232,0.991050747
67,0.1389188495247792,233,0.773046092
67,0.14728099646389398,234,0.880333214
67,0.15087671772885644,235,0.940290449
67,0.14958812497571153,236,0.923167604
67,0.14392744565158613,237,0.877906532
67,0.1550766928397551,238,0.984966484
67,0.1472642188025632,239,0.931544988
67,0.15469715930550892,240,0.982696564
67,0.14737523714648038,241,0.92454147
67,0.1534864460495876,242,0.940621532
67,0.14750674550540233,243,0.915378393
67,0.15420960276429316,244,0.972881356
67,0.15462414536801,245,0.976501941
67,0.14855158455467118,246,0.924561536
67,0.1361092321896237,347,0.649946387
67,0.12273225210163775,348,0.5
67,0.11790949925213075,349,0.456815089
67,0.1338921816156671,350,0.628641121
67,0.12834203336229852,351,0.521036889
67,0.13571868469240625,352,0.504255159
67,0.11039342219342382,353,0.368149012
67,0.1153305352809724,354,0.392928134
67,0.12419315864369923,355,0.495503427
67,0.1273883448146022,356,0.571332543
67,0.10578947974559383,357,0.414691774
67,0.12274151238813936,358,0.5
67,0.12274151238813936,359,0.5
67,0.12890015992208753,360,0.477585483
67,0.12141956410587178,361,0.48237238
67,0.12203361881985159,362,0.473618766
67,0.10489710861089277,363,0.246617381
67,0.12286752363726218,364,0.501109878
67,0.12277030463730161,365,0.5
67,0.12274151238813936,366,0.5
67,0.1329254418250586,367,0.595829493
67,0.12269521095563118,368,0.5
67,0.1243743726077764,369,0.500554939
67,0.1253153925834377,370,0.504994451
67,0.12285435326235547,371,0.512690231
67,0.11593334396883331,522,0.328732043
67,0.12310691488245484,523,0.502219756
67,0.12821327857827727,524,0.606727616
67,0.12257657685904161,525,0.496690432
67,0.12435702394915435,526,0.551623118
67,0.13561552100565302,527,0.488340011
67,0.12286217366495232,528,0.513733015
67,0.1225242585166058,529,0.577846335
67,0.12235231832562987,530,0.316433091
67,0.12023398376927899,531,0.427639095
67,0.11446658019342558,532,0.438169767
67,0.12274151238813936,533,0.5
67,0.12274151238813936,534,0.5
67,0.12346320650238352,535,0.515488127
67,0.12628427106013032,536,0.510998451
67,0.12252986485833257,537,0.497225305
67,0.12274151238813936,538,0.5
67,0.13200228151503102,539,0.712240637
67,0.12320492455816508,540,0.504429479
67,0.12274151238813936,541,0.5
67,0.12278781382064756,542,0.5
67,0.12274151238813936,543,0.5
67,0.1403158529175426,544,0.605911197
67,0.12846853631574442,545,0.505460976
67,0.122750772674641,546,0.5
67,0.14078973543627954,622,0.502817961
67,0.13702184399177916,623,0.535231413
67,0.13411511245971794,624,0.526455226
67,0.1398113153561825,625,0.586067583
67,0.1358082465343917,626,0.505767603
67,0.13449739135519506,627,0.440403318
67,0.13908290916694246,628,0.554632956
67,0.13812319254120975,629,0.537425459
67,0.13800255328914995,630,0.514903717
67,0.13337671518918287,631,0.421921029
67,0.13740800053348448,632,0.508732294
67,0.12274151238813936,633,0.5
67,0.12283848638078394,634,0.47411539
67,0.1253967775838267,635,0.332355763
67,0.13193191355856934,636,0.478739881
67,0.12525295015199853,637,0.360719101
67,0.1269265967628981,638,0.393365815
67,0.11716084981359848,639,0.358715677
67,0.1304240370338251,640,0.477165359
67,0.11453512848247806,641,0.302227907
67,0.12878992063360645,642,0.467988487
67,0.12598589081979727,643,0.522687284
67,0.1382481525703533,644,0.564672022
67,0.12800069361674715,645,0.387518576
67,0.1193779724468605,646,0.334101469
67,0.124692714204289,647,0.418021407
67,0.13241295959059982,648,0.561986995
67,0.12277742099352366,649,0.410148172
67,0.14102634431791633,650,0.61360008
67,0.13669963682186648,651,0.526067082
67,0.13104049207450308,652,0.518575092
67,0.13478161781735765,653,0.567941459
67,0.12937180829884976,654,0.5203672
67,0.13321822861236288,655,0.510722549
67,0.12354344895152616,656,0.405093524
67,0.136464984553665,657,0.591198731
67,0.1228754897069268,658,0.502774695
67,0.12026710469306141,659,0.43057118
67,0.11959658827980299,660,0.37065094
67,0.13611483070806982,661,0.551624372
67,0.1293721477130759,662,0.491925481
67,0.1307030016100097,663,0.517853358
67,0.12844391220601115,664,0.603685798
67,0.13079380065342197,665,0.496150542
67,0.12439119144820157,666,0.538614973
67,0.12603429991716808,667,0.447376111
67,0.12152064789459185,668,0.481225506
67,0.12941947128932413,669,0.493007769
67,0.13721871717106407,670,0.515035397
67,0.1271379320794219,671,0.517739862
67,0.12224654789659603,1747,0.490758542
67,0.12290206280226837,1748,0.499989967
67,0.1159268592400222,1749,0.362420913
67,0.1381904587610555,1750,0.732163886
67,0.12906812675229312,1751,0.502271174
67,0.11889049355821475,1752,0.482395581
67,0.12400978551749857,1753,0.506926391
67,0.12998946590256102,1754,0.53419051
67,0.11855557479574519,1755,0.346199765
67,0.11208487521212039,1756,0.289729553
67,0.11364361684950172,1757,0.37061269
67,0.12274151238813936,1758,0.5
67,0.12220902677654094,1759,0.487999523
67,0.12274151238813936,1760,0.5
67,0.12274151238813936,1761,0.5
67,0.12286135069145894,1762,0.496760661
67,0.12269521095563118,1763,0.5
67,0.12274151238813936,1764,0.5
67,0.12269521095563118,1765,0.5
67,0.12273225210163775,1766,0.5
67,0.12269521095563118,1767,0.5
67,0.12274151238813936,1768,0.5
67,0.12966015278841045,1769,0.57740113
67,0.1230773360588815,1770,0.5
67,0.12250254061304174,1771,0.497780244
