model,dataset,groundtruth_f1_score,f1_score
392,136,0.666666667,0.8414285714
427,136,0.363636364,0.7958974358
428,136,0.615384615,0.8625641026
445,136,0.571428571,0.6492533936
446,136,0.666666667,0.7893706291999999
481,136,0.4,0.5987772029999999
482,136,0.4,0.6586080585999999
499,136,0.4,0.6131062949999999
500,136,0.4,0.7406593405999999
535,136,1.0,0.722731013378151
536,136,1.0,0.7735551891781511
339,136,0.4,0.5929985654
340,136,0.4,0.753095238
342,136,0.4,0.6955128204000001
359,136,0.4,0.38057510800000005
360,136,0.4,0.6059180034
361,136,0.4,0.3562843276
362,136,0.4,0.5435878698
400,136,0.4,0.8078431372000001
402,136,0.4,0.7563279856
419,136,0.4,0.45164750940000004
420,136,0.4,0.6433333334
421,136,0.4,0.41406593420000004
422,136,0.4,0.6159340658
479,136,0.4,0.6528431372
480,136,0.4,0.7142857142
501,136,0.4,0.5464396283999999
502,136,0.4,0.6884032632
539,136,0.4,0.7160571315781511
540,136,0.4,0.7160571315781511
541,136,0.4,0.6730268285781511
542,136,0.4,0.6730268285781511
559,136,0.4,0.6130851037781511
560,136,0.4,0.7009056163781511
561,136,0.4,0.563268253778151
562,136,0.4,0.6730268285781511
527,136,0.615384615,0.532394417978151
529,136,0.615384615,0.4936592399781511
336,136,1.0,0.8173684210000001
447,136,0.571428571,0.6897435898
429,136,0.363636364,0.7385547784000001
531,136,0.666666667,0.540675991378151
449,136,0.571428571,0.6452057746
471,136,0.615384615,0.51498779
473,136,0.615384615,0.467857143
311,136,0.5,0.7061628874
313,136,0.5,0.6597748586
393,136,0.615384615,0.6302661063999999
475,136,1.0,0.604942613
366,136,0.615384615,0.6706374892
370,136,0.615384615,0.737157842
397,136,1.0,0.779047619
398,136,1.0,0.8449572648
416,136,1.0,0.7474269006
418,136,1.0,0.7175213676
444,136,0.666666667,0.8593006992
448,136,0.666666667,0.8493006992
450,136,0.666666667,0.792191142
452,136,0.666666667,0.8493006992
454,136,0.666666667,0.792191142
455,136,1.0,0.8803418803999999
456,136,1.0,0.8970085470000001
457,136,1.0,0.8229992229999998
458,136,1.0,0.8396658896
478,136,1.0,0.7098883142
484,136,0.666666667,0.848018648
486,136,0.666666667,0.7906759905999999
528,136,0.666666667,0.6713601621781511
530,136,0.666666667,0.6339792095781511
532,136,0.666666667,0.6808839715781511
534,136,0.666666667,0.6415982571781511
537,136,1.0,0.683170573778151
538,136,1.0,0.7325295483781511
563,136,0.666666667,0.7207191363781511
565,136,0.666666667,0.6918147075781511
567,136,0.666666667,0.7948450103781511
569,136,0.666666667,0.7518147073781511
533,136,0.666666667,0.5072560779781511
451,136,0.615384615,0.7580952381999999
483,136,0.571428571,0.8173076922
503,136,0.444444444,0.650386997
505,136,0.444444444,0.6075298539999999
346,136,0.444444444,0.7974012572
395,136,1.0,0.8283333334
426,136,0.571428571,0.741941392
430,136,0.571428571,0.8052214451999999
504,136,0.666666667,0.8073260074
506,136,0.615384615,0.7682983682
368,136,0.615384615,0.8004545454
507,136,0.5,0.7298319326
509,136,0.5,0.6869747898
508,136,0.666666667,0.8168498167999999
510,136,0.615384615,0.7778221775999999
511,136,0.666666667,0.8173076922
513,136,0.666666667,0.7599650348
344,136,0.470588235,0.8535947712
372,136,0.615384615,0.8787878788000001
334,136,0.571428571,0.7182719242
390,136,0.571428571,0.769267399
364,136,0.615384615,0.7201036681999999
396,136,1.0,0.8958730158
443,136,0.571428571,0.7164102564
474,136,0.666666667,0.6397759103999999
476,136,1.0,0.7363211952000001
512,136,0.666666667,0.835897436
514,136,0.666666667,0.7785547786
472,136,0.666666667,0.6753353973999999
331,136,0.5,0.44339393940000005
333,136,0.5,0.43011403140000004
388,136,0.615384615,0.8311721610000001
332,136,0.571428571,0.7586398894
394,136,0.666666667,0.7905128203999999
312,136,0.571428571,0.8320074695999999
314,136,0.571428571,0.7820440996
424,136,0.615384615,0.7976190476
317,136,1.0,0.9484848484
318,136,1.0,0.9367201425999999
315,136,1.0,1.0
316,136,1.0,0.9882352942000001
463,143,0.380952381,0.31320346339999994
465,143,0.380952381,0.31320346339999994
363,143,0.615384615,0.49219298259999994
367,143,0.615384615,0.6354076366
369,143,0.615384615,0.587368421
415,143,1.0,0.5315656568
335,143,1.0,0.49136195019999995
337,143,1.0,0.46317567560000006
371,143,0.666666667,0.8004962778
399,143,0.4,0.7466666666
401,143,0.4,0.695151515
411,143,0.727272727,0.44021978019999997
327,143,0.533333333,0.4194805196
389,143,0.307692308,0.5488888891999999
325,143,0.307692308,0.35242490839999996
477,143,1.0,0.5726955267999999
365,143,0.615384615,0.46654778840000005
373,143,0.666666667,0.7515617714
319,143,0.4,0.3095238096
321,143,0.4,0.3116144018
351,143,0.571428571,0.4187969924
353,143,0.571428571,0.4187969924
417,143,1.0,0.4926841948
431,143,0.615384615,0.37252747259999996
433,143,0.615384615,0.37252747259999996
453,143,0.727272727,0.7035897436
485,143,0.666666667,0.7599650348
379,143,0.4,0.3838095238
329,143,0.533333333,0.4194805196
423,143,0.333333333,0.654871795
425,143,0.333333333,0.602014652
413,143,0.727272727,0.44021978019999997
341,143,0.4,0.5444831592
555,143,1.0,0.7241962149781511
556,143,1.0,0.812016727578151
557,143,1.0,0.657969108578151
558,143,1.0,0.769592485178151
564,143,0.8,0.7942389497781511
566,143,0.8,0.7663601619781512
568,143,0.8,0.809390464978151
570,143,0.8,0.7663601619781512
572,143,0.8,0.45138180717815113
574,143,0.8,0.45138180717815113
575,143,1.0,0.46915958497815113
576,143,1.0,0.46915958497815113
577,143,1.0,0.46915958497815113
578,143,1.0,0.46915958497815113
290,143,0.4,0.28701298719999996
291,143,0.4,0.3838095238
292,143,0.4,0.2965367966
293,143,0.4,0.36666666659999997
294,143,0.4,0.2965367966
295,143,0.4,0.36666666659999997
296,143,0.4,0.2965367966
297,143,0.4,0.36666666659999997
298,143,0.4,0.2965367966
299,143,0.4,0.3468864468
300,143,0.4,0.2638095238
301,143,0.4,0.3468864468
302,143,0.4,0.2638095238
320,143,0.4,0.3922305764
322,143,0.4,0.3922305764
324,143,0.8,0.4588972432
326,143,0.8,0.4588972432
328,143,0.8,0.4682539684
330,143,0.8,0.4682539684
348,143,0.533333333,0.4388095238
350,143,0.571428571,0.4321428572
352,143,0.727272727,0.455182073
354,143,0.727272727,0.455182073
355,143,1.0,0.48228905600000005
356,143,1.0,0.4996265174
357,143,1.0,0.48228905600000005
358,143,1.0,0.4996265174
375,143,1.0,0.4612364244
376,143,1.0,0.48492063500000004
377,143,1.0,0.4612364244
378,143,1.0,0.48492063500000004
380,143,0.4,0.3838095238
381,143,0.4,0.3838095238
382,143,0.4,0.3838095238
384,143,0.470588235,0.4302197802
386,143,0.5,0.4302197802
403,143,0.666666667,0.36742857139999996
404,143,0.8,0.44377387319999995
405,143,0.666666667,0.36742857139999996
406,143,0.8,0.44377387319999995
407,143,0.666666667,0.3977443608
408,143,0.8,0.45259740260000003
409,143,0.666666667,0.3977443608
410,143,0.8,0.45259740260000003
412,143,0.8,0.4625974026
414,143,0.8,0.4625974026
432,143,0.727272727,0.43165266119999995
434,143,0.727272727,0.43165266119999995
435,143,1.0,0.434920635
436,143,1.0,0.47609710560000007
437,143,1.0,0.434920635
438,143,1.0,0.47609710560000007
439,143,0.4,0.3501253132
440,143,0.4,0.3738095238
441,143,0.4,0.3501253132
442,143,0.4,0.3738095238
459,143,0.4,0.3838095238
460,143,0.4,0.3838095238
461,143,0.4,0.3838095238
462,143,0.4,0.3838095238
464,143,0.666666667,0.4154761906
466,143,0.666666667,0.4154761906
467,143,0.421052632,0.32077922099999995
468,143,0.666666667,0.4154761906
469,143,0.444444444,0.3242424244
470,143,0.666666667,0.4154761906
487,143,0.666666667,0.40521978020000005
488,143,0.8,0.435930736
489,143,0.666666667,0.40521978020000005
490,143,0.8,0.435930736
491,143,0.727272727,0.43333333339999996
492,143,0.8,0.44545454539999996
493,143,0.727272727,0.43333333339999996
494,143,0.8,0.44545454539999996
495,143,1.0,0.43015873019999995
496,143,1.0,0.4682539684
497,143,1.0,0.43015873019999995
498,143,1.0,0.459920635
515,143,1.0,0.459920635
516,143,1.0,0.4682539684
517,143,1.0,0.459920635
518,143,1.0,0.4682539684
519,143,0.4,0.3488095238
520,143,0.4,0.3571428572
521,143,0.4,0.3488095238
522,143,0.4,0.3571428572
523,143,0.666666667,0.43333333339999996
524,143,0.8,0.44545454539999996
525,143,0.666666667,0.43333333339999996
526,143,0.8,0.44545454539999996
543,143,0.470588235,0.38027069597815105
544,143,0.727272727,0.4056675213781511
545,143,0.470588235,0.38027069597815105
546,143,0.8,0.4056675213781511
547,143,0.5,0.39804847377815106
548,143,0.727272727,0.42471514057815113
549,143,0.5,0.39804847377815106
550,143,0.8,0.42471514057815113
551,143,0.727272727,0.42471514057815113
552,143,0.8,0.4368363525781511
553,143,0.727272727,0.42471514057815113
554,143,0.8,0.4368363525781511
571,143,0.727272727,0.4368363525781511
573,143,0.727272727,0.4368363525781511
579,143,0.4,0.3580484737781511
580,143,0.4,0.3580484737781511
581,143,0.4,0.3580484737781511
582,143,0.4,0.3580484737781511
289,143,0.4,0.33044733039999996
338,143,1.0,0.7618206354
374,143,0.8,0.8202551831999999
391,143,0.615384615,0.6698412699999999
392,143,0.727272727,0.8414285714
427,143,0.380952381,0.7958974358
428,143,0.666666667,0.8625641026
445,143,0.666666667,0.6492533936
446,143,0.8,0.7893706291999999
481,143,0.4,0.5987772029999999
482,143,0.4,0.6586080585999999
499,143,0.4,0.6131062949999999
500,143,0.4,0.7406593405999999
535,143,1.0,0.722731013378151
536,143,1.0,0.7735551891781511
339,143,0.4,0.5929985654
340,143,0.4,0.753095238
342,143,0.4,0.6955128204000001
359,143,0.4,0.38057510800000005
360,143,0.4,0.6059180034
361,143,0.4,0.3562843276
362,143,0.4,0.5435878698
400,143,0.4,0.8078431372000001
402,143,0.4,0.7563279856
419,143,0.4,0.45164750940000004
420,143,0.4,0.6433333334
421,143,0.4,0.41406593420000004
422,143,0.4,0.6159340658
479,143,0.4,0.6528431372
480,143,0.4,0.7142857142
501,143,0.4,0.5464396283999999
502,143,0.4,0.6884032632
539,143,0.4,0.7160571315781511
540,143,0.4,0.7160571315781511
541,143,0.4,0.6730268285781511
542,143,0.4,0.6730268285781511
559,143,0.4,0.6130851037781511
560,143,0.4,0.7009056163781511
561,143,0.4,0.563268253778151
562,143,0.4,0.6730268285781511
527,143,0.666666667,0.532394417978151
529,143,0.666666667,0.4936592399781511
336,143,1.0,0.8173684210000001
447,143,0.666666667,0.6897435898
429,143,0.380952381,0.7385547784000001
531,143,0.727272727,0.540675991378151
449,143,0.666666667,0.6452057746
471,143,0.615384615,0.51498779
473,143,0.615384615,0.467857143
311,143,0.571428571,0.7061628874
313,143,0.571428571,0.6597748586
393,143,0.615384615,0.6302661063999999
475,143,1.0,0.604942613
366,143,0.8,0.6706374892
370,143,0.8,0.737157842
397,143,1.0,0.779047619
398,143,1.0,0.8449572648
416,143,1.0,0.7474269006
418,143,1.0,0.7175213676
444,143,0.8,0.8593006992
448,143,0.8,0.8493006992
450,143,0.8,0.792191142
452,143,0.8,0.8493006992
454,143,0.8,0.792191142
455,143,1.0,0.8803418803999999
456,143,1.0,0.8970085470000001
457,143,1.0,0.8229992229999998
458,143,1.0,0.8396658896
478,143,1.0,0.7098883142
484,143,0.8,0.848018648
486,143,0.8,0.7906759905999999
528,143,0.8,0.6713601621781511
530,143,0.8,0.6339792095781511
532,143,0.8,0.6808839715781511
534,143,0.8,0.6415982571781511
537,143,1.0,0.683170573778151
538,143,1.0,0.7325295483781511
563,143,0.727272727,0.7207191363781511
565,143,0.727272727,0.6918147075781511
567,143,0.727272727,0.7948450103781511
569,143,0.727272727,0.7518147073781511
533,143,0.727272727,0.5072560779781511
451,143,0.727272727,0.7580952381999999
483,143,0.666666667,0.8173076922
503,143,0.421052632,0.650386997
505,143,0.421052632,0.6075298539999999
346,143,0.5,0.7974012572
395,143,1.0,0.8283333334
426,143,0.666666667,0.741941392
430,143,0.666666667,0.8052214451999999
504,143,0.666666667,0.8073260074
506,143,0.727272727,0.7682983682
368,143,0.8,0.8004545454
507,143,0.444444444,0.7298319326
509,143,0.444444444,0.6869747898
508,143,0.666666667,0.8168498167999999
510,143,0.727272727,0.7778221775999999
511,143,0.615384615,0.8173076922
513,143,0.615384615,0.7599650348
344,143,0.5,0.8535947712
372,143,0.8,0.8787878788000001
334,143,0.8,0.7182719242
390,143,0.533333333,0.769267399
364,143,0.8,0.7201036681999999
396,143,1.0,0.8958730158
443,143,0.666666667,0.7164102564
474,143,0.727272727,0.6397759103999999
476,143,1.0,0.7363211952000001
512,143,0.727272727,0.835897436
514,143,0.727272727,0.7785547786
472,143,0.727272727,0.6753353973999999
331,143,0.666666667,0.44339393940000005
333,143,0.666666667,0.43011403140000004
388,143,0.5,0.8311721610000001
332,143,0.8,0.7586398894
394,143,0.727272727,0.7905128203999999
312,143,0.727272727,0.8320074695999999
314,143,0.727272727,0.7820440996
424,143,0.666666667,0.7976190476
317,143,1.0,0.9484848484
318,143,1.0,0.9367201425999999
315,143,1.0,1.0
316,143,1.0,0.9882352942000001
463,171,0.470588235,0.31320346339999994
465,171,0.444444444,0.31320346339999994
363,171,1.0,0.49219298259999994
415,171,0.571428571,0.5315656568
399,171,0.32,0.7466666666
401,171,0.32,0.695151515
411,171,1.0,0.44021978019999997
327,171,0.470588235,0.4194805196
389,171,0.571428571,0.5488888891999999
477,171,1.0,0.5726955267999999
365,171,1.0,0.46654778840000005
373,171,0.307692308,0.7515617714
351,171,0.5,0.4187969924
353,171,0.571428571,0.4187969924
417,171,0.615384615,0.4926841948
431,171,0.4,0.37252747259999996
433,171,0.380952381,0.37252747259999996
453,171,0.615384615,0.7035897436
485,171,0.615384615,0.7599650348
379,171,1.0,0.3838095238
329,171,0.5,0.4194805196
423,171,0.571428571,0.654871795
425,171,0.666666667,0.602014652
413,171,1.0,0.44021978019999997
345,171,0.571428571,0.724040404
291,171,0.857142857,0.3838095238
292,171,0.4,0.2965367966
293,171,0.857142857,0.36666666659999997
294,171,0.4,0.2965367966
295,171,0.857142857,0.36666666659999997
296,171,0.4,0.2965367966
297,171,0.857142857,0.36666666659999997
298,171,0.4,0.2965367966
299,171,0.857142857,0.3468864468
300,171,0.4,0.2638095238
301,171,0.857142857,0.3468864468
302,171,0.4,0.2638095238
320,171,0.571428571,0.3922305764
322,171,0.571428571,0.3922305764
324,171,0.615384615,0.4588972432
326,171,0.615384615,0.4588972432
328,171,0.666666667,0.4682539684
330,171,0.666666667,0.4682539684
347,171,1.0,0.3731684982
348,171,1.0,0.4388095238
349,171,1.0,0.3731684982
350,171,1.0,0.4321428572
352,171,0.666666667,0.455182073
354,171,0.8,0.455182073
355,171,0.533333333,0.48228905600000005
356,171,0.727272727,0.4996265174
357,171,0.571428571,0.48228905600000005
358,171,0.8,0.4996265174
375,171,0.571428571,0.4612364244
376,171,0.727272727,0.48492063500000004
377,171,0.615384615,0.4612364244
378,171,0.727272727,0.48492063500000004
380,171,1.0,0.3838095238
381,171,1.0,0.3838095238
382,171,1.0,0.3838095238
383,171,0.533333333,0.34208909379999997
384,171,0.727272727,0.4302197802
385,171,0.571428571,0.34208909379999997
386,171,0.8,0.4302197802
403,171,0.347826087,0.36742857139999996
404,171,0.571428571,0.44377387319999995
405,171,0.347826087,0.36742857139999996
406,171,0.533333333,0.44377387319999995
407,171,0.571428571,0.3977443608
408,171,0.727272727,0.45259740260000003
409,171,0.615384615,0.3977443608
410,171,0.727272727,0.45259740260000003
412,171,1.0,0.4625974026
414,171,1.0,0.4625974026
432,171,0.727272727,0.43165266119999995
434,171,0.615384615,0.43165266119999995
435,171,0.421052632,0.434920635
436,171,0.727272727,0.47609710560000007
437,171,0.4,0.434920635
438,171,0.615384615,0.47609710560000007
439,171,0.615384615,0.3501253132
440,171,0.8,0.3738095238
441,171,0.666666667,0.3501253132
442,171,0.727272727,0.3738095238
459,171,1.0,0.3838095238
460,171,1.0,0.3838095238
461,171,1.0,0.3838095238
462,171,1.0,0.3838095238
464,171,0.8,0.4154761906
466,171,0.666666667,0.4154761906
467,171,0.5,0.32077922099999995
468,171,0.8,0.4154761906
469,171,0.470588235,0.3242424244
470,171,0.666666667,0.4154761906
487,171,0.666666667,0.40521978020000005
488,171,0.727272727,0.435930736
489,171,0.666666667,0.40521978020000005
490,171,0.8,0.435930736
491,171,1.0,0.43333333339999996
492,171,1.0,0.44545454539999996
493,171,1.0,0.43333333339999996
494,171,1.0,0.44545454539999996
495,171,0.470588235,0.43015873019999995
496,171,0.727272727,0.4682539684
497,171,0.470588235,0.43015873019999995
498,171,0.666666667,0.459920635
515,171,0.666666667,0.459920635
516,171,0.8,0.4682539684
517,171,0.727272727,0.459920635
518,171,0.8,0.4682539684
519,171,0.727272727,0.3488095238
520,171,0.8,0.3571428572
521,171,0.727272727,0.3488095238
522,171,0.8,0.3571428572
523,171,1.0,0.43333333339999996
524,171,1.0,0.44545454539999996
525,171,1.0,0.43333333339999996
526,171,1.0,0.44545454539999996
289,171,0.428571429,0.33044733039999996
338,171,0.470588235,0.7618206354
374,171,0.533333333,0.8202551831999999
391,171,0.571428571,0.6698412699999999
392,171,0.727272727,0.8414285714
427,171,1.0,0.7958974358
428,171,1.0,0.8625641026
445,171,1.0,0.6492533936
446,171,1.0,0.7893706291999999
481,171,0.615384615,0.5987772029999999
482,171,0.8,0.6586080585999999
499,171,0.571428571,0.6131062949999999
500,171,0.888888889,0.7406593405999999
340,171,0.571428571,0.753095238
342,171,0.533333333,0.6955128204000001
359,171,0.571428571,0.38057510800000005
360,171,0.727272727,0.6059180034
361,171,0.615384615,0.3562843276
362,171,0.8,0.5435878698
387,171,0.533333333,0.6088888892
400,171,0.571428571,0.8078431372000001
402,171,0.533333333,0.7563279856
419,171,0.571428571,0.45164750940000004
420,171,0.727272727,0.6433333334
421,171,0.615384615,0.41406593420000004
422,171,0.8,0.6159340658
479,171,0.615384615,0.6528431372
480,171,0.727272727,0.7142857142
501,171,0.615384615,0.5464396283999999
502,171,0.727272727,0.6884032632
336,171,0.5,0.8173684210000001
447,171,0.571428571,0.6897435898
429,171,1.0,0.7385547784000001
449,171,0.615384615,0.6452057746
471,171,0.615384615,0.51498779
473,171,0.666666667,0.467857143
311,171,0.444444444,0.7061628874
313,171,0.470588235,0.6597748586
393,171,0.666666667,0.6302661063999999
475,171,1.0,0.604942613
343,171,0.533333333,0.7755555555999999
366,171,1.0,0.6706374892
370,171,0.533333333,0.737157842
397,171,1.0,0.779047619
398,171,1.0,0.8449572648
416,171,0.727272727,0.7474269006
418,171,0.8,0.7175213676
444,171,1.0,0.8593006992
448,171,0.727272727,0.8493006992
450,171,0.8,0.792191142
452,171,0.727272727,0.8493006992
454,171,0.8,0.792191142
455,171,0.615384615,0.8803418803999999
456,171,0.727272727,0.8970085470000001
457,171,0.666666667,0.8229992229999998
458,171,0.8,0.8396658896
478,171,1.0,0.7098883142
484,171,0.727272727,0.848018648
486,171,0.8,0.7906759905999999
451,171,0.571428571,0.7580952381999999
483,171,0.615384615,0.8173076922
503,171,0.727272727,0.650386997
505,171,0.727272727,0.6075298539999999
346,171,0.727272727,0.7974012572
395,171,1.0,0.8283333334
426,171,0.8,0.741941392
430,171,1.0,0.8052214451999999
504,171,0.888888889,0.8073260074
506,171,0.727272727,0.7682983682
368,171,0.5,0.8004545454
507,171,1.0,0.7298319326
509,171,1.0,0.6869747898
508,171,1.0,0.8168498167999999
510,171,1.0,0.7778221775999999
511,171,0.666666667,0.8173076922
513,171,0.727272727,0.7599650348
344,171,0.727272727,0.8535947712
372,171,0.571428571,0.8787878788000001
334,171,1.0,0.7182719242
390,171,0.8,0.769267399
364,171,1.0,0.7201036681999999
396,171,1.0,0.8958730158
443,171,1.0,0.7164102564
474,171,0.727272727,0.6397759103999999
476,171,1.0,0.7363211952000001
512,171,0.8,0.835897436
514,171,0.8,0.7785547786
472,171,0.8,0.6753353973999999
331,171,1.0,0.44339393940000005
333,171,1.0,0.43011403140000004
388,171,0.727272727,0.8311721610000001
332,171,1.0,0.7586398894
394,171,0.8,0.7905128203999999
312,171,0.666666667,0.8320074695999999
314,171,0.666666667,0.7820440996
424,171,0.727272727,0.7976190476
317,171,1.0,0.9484848484
318,171,1.0,0.9367201425999999
315,171,1.0,1.0
316,171,1.0,0.9882352942000001
585,195,0.526315789,0.4993025833672668
363,195,0.307692308,0.49219298259999994
367,195,0.705882353,0.6354076366
369,195,0.705882353,0.587368421
415,195,0.363636364,0.5315656568
335,195,0.428571429,0.49136195019999995
337,195,0.428571429,0.46317567560000006
371,195,1.0,0.8004962778
399,195,1.0,0.7466666666
401,195,1.0,0.695151515
389,195,0.666666667,0.5488888891999999
477,195,0.48,0.5726955267999999
365,195,0.324324324,0.46654778840000005
373,195,1.0,0.7515617714
417,195,0.363636364,0.4926841948
453,195,0.857142857,0.7035897436
485,195,1.0,0.7599650348
589,195,0.555555556,0.5294613133672668
308,195,0.413793103,0.4391972268
310,195,0.428571429,0.40697167739999995
423,195,0.8,0.654871795
425,195,0.8,0.602014652
345,195,1.0,0.724040404
341,195,0.705882353,0.5444831592
555,195,0.769230769,0.7241962149781511
556,195,0.909090909,0.812016727578151
557,195,0.769230769,0.657969108578151
558,195,0.909090909,0.769592485178151
564,195,0.909090909,0.7942389497781511
566,195,0.909090909,0.7663601619781512
568,195,0.909090909,0.809390464978151
570,195,0.909090909,0.7663601619781512
338,195,0.705882353,0.7618206354
374,195,1.0,0.8202551831999999
391,195,0.666666667,0.6698412699999999
392,195,0.857142857,0.8414285714
427,195,1.0,0.7958974358
428,195,1.0,0.8625641026
445,195,0.8,0.6492533936
446,195,1.0,0.7893706291999999
481,195,0.8,0.5987772029999999
482,195,1.0,0.6586080585999999
499,195,0.857142857,0.6131062949999999
500,195,1.0,0.7406593405999999
535,195,0.769230769,0.722731013378151
536,195,0.909090909,0.7735551891781511
339,195,0.705882353,0.5929985654
340,195,0.8,0.753095238
342,195,0.8,0.6955128204000001
360,195,0.571428571,0.6059180034
362,195,0.571428571,0.5435878698
387,195,0.666666667,0.6088888892
400,195,1.0,0.8078431372000001
402,195,1.0,0.7563279856
419,195,0.413793103,0.45164750940000004
420,195,0.75,0.6433333334
421,195,0.428571429,0.41406593420000004
422,195,0.75,0.6159340658
479,195,0.8,0.6528431372
480,195,1.0,0.7142857142
501,195,0.857142857,0.5464396283999999
502,195,1.0,0.6884032632
539,195,0.909090909,0.7160571315781511
540,195,0.909090909,0.7160571315781511
541,195,0.909090909,0.6730268285781511
542,195,0.909090909,0.6730268285781511
559,195,0.769230769,0.6130851037781511
560,195,0.909090909,0.7009056163781511
561,195,0.769230769,0.563268253778151
562,195,0.909090909,0.6730268285781511
641,195,0.555555556,0.5399532293672669
527,195,0.434782609,0.532394417978151
529,195,0.454545455,0.4936592399781511
336,195,0.705882353,0.8173684210000001
645,195,0.555555556,0.5569466935672668
447,195,0.8,0.6897435898
429,195,1.0,0.7385547784000001
531,195,0.476190476,0.540675991378151
449,195,0.8,0.6452057746
471,195,0.444444444,0.51498779
473,195,0.444444444,0.467857143
311,195,0.666666667,0.7061628874
313,195,0.666666667,0.6597748586
393,195,0.666666667,0.6302661063999999
475,195,0.461538462,0.604942613
343,195,1.0,0.7755555555999999
583,195,0.526315789,0.5373978213672668
613,195,0.769230769,0.6231121069672667
617,195,0.769230769,0.6406945245672667
366,195,0.6,0.6706374892
370,195,0.857142857,0.737157842
397,195,0.75,0.779047619
398,195,0.857142857,0.8449572648
416,195,0.705882353,0.7474269006
418,195,0.705882353,0.7175213676
444,195,1.0,0.8593006992
448,195,1.0,0.8493006992
450,195,1.0,0.792191142
452,195,1.0,0.8493006992
454,195,1.0,0.792191142
455,195,1.0,0.8803418803999999
456,195,1.0,0.8970085470000001
457,195,1.0,0.8229992229999998
458,195,1.0,0.8396658896
478,195,0.857142857,0.7098883142
484,195,1.0,0.848018648
486,195,1.0,0.7906759905999999
528,195,0.666666667,0.6713601621781511
530,195,0.666666667,0.6339792095781511
532,195,0.714285714,0.6808839715781511
534,195,0.714285714,0.6415982571781511
537,195,0.769230769,0.683170573778151
538,195,0.909090909,0.7325295483781511
563,195,0.769230769,0.7207191363781511
565,195,0.769230769,0.6918147075781511
567,195,0.909090909,0.7948450103781511
569,195,0.909090909,0.7518147073781511
533,195,0.5,0.5072560779781511
451,195,0.857142857,0.7580952381999999
483,195,1.0,0.8173076922
503,195,0.857142857,0.650386997
505,195,0.857142857,0.6075298539999999
587,195,0.555555556,0.5622098513672668
346,195,1.0,0.7974012572
395,195,0.75,0.8283333334
669,195,0.769230769,0.6406945245672667
673,195,0.769230769,0.6612073453672667
426,195,1.0,0.741941392
430,195,1.0,0.8052214451999999
504,195,1.0,0.8073260074
506,195,1.0,0.7682983682
368,195,0.857142857,0.8004545454
507,195,0.857142857,0.7298319326
509,195,0.857142857,0.6869747898
639,195,0.555555556,0.5733209625672667
508,195,1.0,0.8168498167999999
510,195,1.0,0.7778221775999999
511,195,1.0,0.8173076922
513,195,1.0,0.7599650348
649,195,0.769230769,0.6612073453672667
344,195,1.0,0.8535947712
372,195,1.0,0.8787878788000001
643,195,0.555555556,0.5857048635672667
334,195,0.631578947,0.7182719242
390,195,0.857142857,0.769267399
364,195,0.6,0.7201036681999999
396,195,0.857142857,0.8958730158
443,195,0.8,0.7164102564
474,195,0.857142857,0.6397759103999999
476,195,0.857142857,0.7363211952000001
512,195,1.0,0.835897436
514,195,1.0,0.7785547786
472,195,0.857142857,0.6753353973999999
388,195,0.857142857,0.8311721610000001
586,195,0.769230769,0.6223795063672668
590,195,0.769230769,0.6414271255672668
593,195,0.769230769,0.6509509349672667
677,195,0.769230769,0.6988630229672668
332,195,0.631578947,0.7586398894
584,195,0.833333333,0.6612073453672667
394,195,0.857142857,0.7905128203999999
611,195,0.769230769,0.6912439751672668
615,195,0.769230769,0.6912439751672668
312,195,0.8,0.8320074695999999
314,195,0.8,0.7820440996
594,195,0.909090909,0.6843175683672668
614,195,0.909090909,0.7092592931672668
618,195,0.909090909,0.7238047477672668
621,195,0.769230769,0.6843175683672668
642,195,0.769230769,0.6414271255672668
646,195,0.769230769,0.6516835359672667
650,195,0.909090909,0.6843175683672668
424,195,1.0,0.7976190476
317,195,1.0,0.9484848484
318,195,1.0,0.9367201425999999
591,195,0.769230769,0.6912439751672668
647,195,0.769230769,0.7022329861672667
588,195,0.833333333,0.6721963563672667
667,195,0.769230769,0.7150534989672668
671,195,0.769230769,0.7150534989672668
640,195,0.769230769,0.6638630229672667
644,195,0.769230769,0.6721963563672667
622,195,0.909090909,0.7238047477672668
670,195,0.909090909,0.7092592931672668
674,195,0.909090909,0.7238047477672668
678,195,0.909090909,0.7238047477672668
675,195,0.769230769,0.7260425099672668
592,195,0.909090909,0.7260425099672668
648,195,0.909090909,0.7260425099672668
315,195,1.0,1.0
316,195,1.0,0.9882352942000001
619,195,0.769230769,0.7132219971672668
597,195,0.909090909,0.7238047477672668
598,195,0.909090909,0.7238047477672668
612,195,0.909090909,0.7516835355672667
616,195,0.909090909,0.7516835355672667
625,195,0.909090909,0.7238047477672668
626,195,0.909090909,0.7238047477672668
653,195,0.909090909,0.7238047477672668
654,195,0.909090909,0.7238047477672668
681,195,0.909090909,0.7238047477672668
682,195,0.909090909,0.7238047477672668
620,195,0.909090909,0.7516835355672667
668,195,0.909090909,0.7516835355672667
672,195,0.909090909,0.7516835355672667
676,195,0.909090909,0.7516835355672667
596,195,0.909090909,0.7668350507672668
624,195,0.909090909,0.7668350507672668
652,195,0.909090909,0.7668350507672668
680,195,0.909090909,0.7668350507672668
595,195,0.909090909,0.7668350507672668
623,195,0.909090909,0.7668350507672668
