model,dataset,groundtruth_f1_score,f1_score
351,171,0.5,0.25
353,171,0.571428571,0.25
417,171,0.615384615,0.352941176
431,171,0.4,0.25
433,171,0.380952381,0.25
453,171,0.615384615,0.8
485,171,0.615384615,0.923076923
379,171,1.0,0.25
329,171,0.5,0.25
423,171,0.571428571,0.75
425,171,0.666666667,0.75
413,171,1.0,0.25
345,171,0.571428571,1.0
291,171,0.857142857,0.25
292,171,0.4,0.25
293,171,0.857142857,0.25
294,171,0.4,0.25
295,171,0.857142857,0.25
296,171,0.4,0.25
297,171,0.857142857,0.25
298,171,0.4,0.25
299,171,0.857142857,0.25
300,171,0.4,0.25
301,171,0.857142857,0.25
302,171,0.4,0.25
320,171,0.571428571,0.25
322,171,0.571428571,0.25
324,171,0.615384615,0.25
326,171,0.615384615,0.25
328,171,0.666666667,0.25
330,171,0.666666667,0.25
347,171,1.0,0.25
348,171,1.0,0.25
349,171,1.0,0.25
350,171,1.0,0.25
352,171,0.666666667,0.25
354,171,0.8,0.25
355,171,0.533333333,0.25
356,171,0.727272727,0.25
357,171,0.571428571,0.25
358,171,0.8,0.25
375,171,0.571428571,0.25
376,171,0.727272727,0.25
377,171,0.615384615,0.25
378,171,0.727272727,0.25
380,171,1.0,0.25
381,171,1.0,0.25
382,171,1.0,0.25
383,171,0.533333333,0.25
384,171,0.727272727,0.25
385,171,0.571428571,0.25
386,171,0.8,0.25
403,171,0.347826087,0.25
404,171,0.571428571,0.25
405,171,0.347826087,0.25
406,171,0.533333333,0.25
407,171,0.571428571,0.25
408,171,0.727272727,0.25
409,171,0.615384615,0.25
410,171,0.727272727,0.25
412,171,1.0,0.25
414,171,1.0,0.25
432,171,0.727272727,0.25
434,171,0.615384615,0.25
435,171,0.421052632,0.25
436,171,0.727272727,0.25
437,171,0.4,0.25
438,171,0.615384615,0.25
439,171,0.615384615,0.25
440,171,0.8,0.25
441,171,0.666666667,0.25
442,171,0.727272727,0.25
459,171,1.0,0.25
460,171,1.0,0.25
461,171,1.0,0.25
462,171,1.0,0.25
464,171,0.8,0.25
466,171,0.666666667,0.25
467,171,0.5,0.25
468,171,0.8,0.25
469,171,0.470588235,0.25
470,171,0.666666667,0.25
487,171,0.666666667,0.25
488,171,0.727272727,0.25
489,171,0.666666667,0.25
490,171,0.8,0.25
491,171,1.0,0.25
492,171,1.0,0.25
493,171,1.0,0.25
494,171,1.0,0.25
495,171,0.470588235,0.25
496,171,0.727272727,0.25
497,171,0.470588235,0.25
498,171,0.666666667,0.25
515,171,0.666666667,0.25
516,171,0.8,0.25
517,171,0.727272727,0.25
518,171,0.8,0.25
519,171,0.727272727,0.25
520,171,0.8,0.25
521,171,0.727272727,0.25
522,171,0.8,0.25
523,171,1.0,0.25
524,171,1.0,0.25
525,171,1.0,0.25
526,171,1.0,0.25
289,171,0.428571429,0.222222222
338,171,0.470588235,0.736842105
374,171,0.533333333,1.0
391,171,0.571428571,0.666666667
392,171,0.727272727,0.933333333
427,171,1.0,0.923076923
428,171,1.0,0.923076923
445,171,1.0,0.705882353
446,171,1.0,0.923076923
481,171,0.615384615,0.705882353
482,171,0.8,0.857142857
499,171,0.571428571,0.705882353
500,171,0.888888889,0.857142857
340,171,0.571428571,0.875
342,171,0.533333333,0.875
359,171,0.571428571,0.285714286
360,171,0.727272727,0.636363636
361,171,0.615384615,0.285714286
362,171,0.8,0.608695652
387,171,0.533333333,0.666666667
400,171,0.571428571,1.0
402,171,0.533333333,1.0
419,171,0.571428571,0.4
420,171,0.727272727,0.666666667
421,171,0.615384615,0.4
422,171,0.8,0.666666667
479,171,0.615384615,0.705882353
480,171,0.727272727,0.857142857
501,171,0.615384615,0.705882353
502,171,0.727272727,0.923076923
336,171,0.5,0.736842105
447,171,0.571428571,0.666666667
429,171,1.0,0.923076923
449,171,0.615384615,0.705882353
471,171,0.615384615,0.428571429
473,171,0.666666667,0.428571429
311,171,0.444444444,0.636363636
313,171,0.470588235,0.636363636
393,171,0.666666667,0.7
475,171,1.0,0.461538462
343,171,0.533333333,1.0
366,171,1.0,0.636363636
370,171,0.533333333,0.875
397,171,1.0,0.777777778
398,171,1.0,0.933333333
416,171,0.727272727,0.666666667
418,171,0.8,0.666666667
444,171,1.0,0.923076923
448,171,0.727272727,0.923076923
450,171,0.8,0.923076923
452,171,0.727272727,0.923076923
454,171,0.8,0.923076923
455,171,0.615384615,0.923076923
456,171,0.727272727,0.923076923
457,171,0.666666667,0.923076923
458,171,0.8,0.923076923
478,171,1.0,0.705882353
484,171,0.727272727,0.923076923
486,171,0.8,0.923076923
451,171,0.571428571,0.8
483,171,0.615384615,0.923076923
503,171,0.727272727,0.705882353
505,171,0.727272727,0.705882353
346,171,0.727272727,1.0
395,171,1.0,0.777777778
426,171,0.8,0.857142857
430,171,1.0,0.923076923
504,171,0.888888889,0.857142857
506,171,0.727272727,0.923076923
368,171,0.5,0.875
507,171,1.0,0.75
509,171,1.0,0.75
508,171,1.0,0.857142857
510,171,1.0,0.923076923
511,171,0.666666667,0.923076923
513,171,0.727272727,0.923076923
344,171,0.727272727,1.0
372,171,0.571428571,1.0
334,171,1.0,0.666666667
390,171,0.8,0.933333333
364,171,1.0,0.666666667
396,171,1.0,0.933333333
443,171,1.0,0.666666667
474,171,0.727272727,0.705882353
476,171,1.0,0.705882353
512,171,0.8,0.923076923
514,171,0.8,0.923076923
472,171,0.8,0.705882353
331,171,1.0,0.141414141
333,171,1.0,0.14893617
388,171,0.727272727,0.933333333
332,171,1.0,0.636363636
394,171,0.8,0.933333333
312,171,0.666666667,0.823529412
314,171,0.666666667,0.823529412
424,171,0.727272727,0.857142857
317,171,1.0,1.0
318,171,1.0,1.0
315,171,1.0,1.0
316,171,1.0,1.0
585,195,0.526315789,0.476190476
363,195,0.307692308,0.368421053
367,195,0.705882353,0.736842105
369,195,0.705882353,0.736842105
415,195,0.363636364,0.363636364
335,195,0.428571429,0.378378378
337,195,0.428571429,0.378378378
371,195,1.0,1.0
399,195,1.0,1.0
401,195,1.0,1.0
389,195,0.666666667,0.7
477,195,0.48,0.48
365,195,0.324324324,0.368421053
373,195,1.0,1.0
417,195,0.363636364,0.352941176
453,195,0.857142857,0.8
485,195,1.0,0.923076923
589,195,0.555555556,0.5
308,195,0.413793103,0.466666667
310,195,0.428571429,0.466666667
423,195,0.8,0.75
425,195,0.8,0.75
345,195,1.0,1.0
341,195,0.705882353,0.666666667
555,195,0.769230769,0.625
556,195,0.909090909,0.833333333
557,195,0.769230769,0.625
558,195,0.909090909,0.833333333
564,195,0.909090909,0.833333333
566,195,0.909090909,0.833333333
568,195,0.909090909,0.833333333
570,195,0.909090909,0.833333333
338,195,0.705882353,0.736842105
374,195,1.0,1.0
391,195,0.666666667,0.666666667
392,195,0.857142857,0.933333333
427,195,1.0,0.923076923
428,195,1.0,0.923076923
445,195,0.8,0.705882353
446,195,1.0,0.923076923
481,195,0.8,0.705882353
482,195,1.0,0.857142857
499,195,0.857142857,0.705882353
500,195,1.0,0.857142857
535,195,0.769230769,0.625
536,195,0.909090909,0.769230769
339,195,0.705882353,0.666666667
340,195,0.8,0.875
342,195,0.8,0.875
360,195,0.571428571,0.636363636
362,195,0.571428571,0.608695652
387,195,0.666666667,0.666666667
400,195,1.0,1.0
402,195,1.0,1.0
419,195,0.413793103,0.4
420,195,0.75,0.666666667
421,195,0.428571429,0.4
422,195,0.75,0.666666667
479,195,0.8,0.705882353
480,195,1.0,0.857142857
501,195,0.857142857,0.705882353
502,195,1.0,0.923076923
539,195,0.909090909,0.833333333
540,195,0.909090909,0.833333333
541,195,0.909090909,0.833333333
542,195,0.909090909,0.833333333
559,195,0.769230769,0.625
560,195,0.909090909,0.833333333
561,195,0.769230769,0.625
562,195,0.909090909,0.833333333
641,195,0.555555556,0.526315789
527,195,0.434782609,0.434782609
529,195,0.454545455,0.434782609
336,195,0.705882353,0.736842105
645,195,0.555555556,0.526315789
447,195,0.8,0.666666667
429,195,1.0,0.923076923
531,195,0.476190476,0.434782609
449,195,0.8,0.705882353
471,195,0.444444444,0.428571429
473,195,0.444444444,0.428571429
311,195,0.666666667,0.636363636
313,195,0.666666667,0.636363636
393,195,0.666666667,0.7
475,195,0.461538462,0.461538462
343,195,1.0,1.0
583,195,0.526315789,0.476190476
613,195,0.769230769,0.714285714
617,195,0.769230769,0.714285714
366,195,0.6,0.636363636
370,195,0.857142857,0.875
397,195,0.75,0.777777778
398,195,0.857142857,0.933333333
416,195,0.705882353,0.666666667
418,195,0.705882353,0.666666667
444,195,1.0,0.923076923
448,195,1.0,0.923076923
450,195,1.0,0.923076923
452,195,1.0,0.923076923
454,195,1.0,0.923076923
455,195,1.0,0.923076923
456,195,1.0,0.923076923
457,195,1.0,0.923076923
458,195,1.0,0.923076923
478,195,0.857142857,0.705882353
484,195,1.0,0.923076923
486,195,1.0,0.923076923
528,195,0.666666667,0.666666667
530,195,0.666666667,0.666666667
532,195,0.714285714,0.666666667
534,195,0.714285714,0.666666667
537,195,0.769230769,0.625
538,195,0.909090909,0.769230769
563,195,0.769230769,0.666666667
565,195,0.769230769,0.666666667
567,195,0.909090909,0.833333333
569,195,0.909090909,0.833333333
533,195,0.5,0.434782609
451,195,0.857142857,0.8
483,195,1.0,0.923076923
503,195,0.857142857,0.705882353
505,195,0.857142857,0.705882353
587,195,0.555555556,0.5
346,195,1.0,1.0
395,195,0.75,0.777777778
669,195,0.769230769,0.714285714
673,195,0.769230769,0.714285714
426,195,1.0,0.857142857
430,195,1.0,0.923076923
504,195,1.0,0.857142857
506,195,1.0,0.923076923
368,195,0.857142857,0.875
507,195,0.857142857,0.75
509,195,0.857142857,0.75
639,195,0.555555556,0.526315789
508,195,1.0,0.857142857
510,195,1.0,0.923076923
511,195,1.0,0.923076923
513,195,1.0,0.923076923
649,195,0.769230769,0.714285714
344,195,1.0,1.0
372,195,1.0,1.0
643,195,0.555555556,0.526315789
334,195,0.631578947,0.666666667
390,195,0.857142857,0.933333333
364,195,0.6,0.666666667
396,195,0.857142857,0.933333333
443,195,0.8,0.666666667
474,195,0.857142857,0.705882353
476,195,0.857142857,0.705882353
512,195,1.0,0.923076923
514,195,1.0,0.923076923
472,195,0.857142857,0.705882353
388,195,0.857142857,0.933333333
586,195,0.769230769,0.666666667
590,195,0.769230769,0.666666667
593,195,0.769230769,0.714285714
677,195,0.769230769,0.769230769
332,195,0.631578947,0.636363636
584,195,0.833333333,0.666666667
394,195,0.857142857,0.933333333
611,195,0.769230769,0.714285714
615,195,0.769230769,0.714285714
312,195,0.8,0.823529412
314,195,0.8,0.823529412
594,195,0.909090909,0.769230769
614,195,0.909090909,0.833333333
618,195,0.909090909,0.833333333
621,195,0.769230769,0.769230769
642,195,0.769230769,0.666666667
646,195,0.769230769,0.666666667
650,195,0.909090909,0.769230769
424,195,1.0,0.857142857
317,195,1.0,1.0
318,195,1.0,1.0
591,195,0.769230769,0.714285714
647,195,0.769230769,0.714285714
588,195,0.833333333,0.666666667
667,195,0.769230769,0.714285714
671,195,0.769230769,0.714285714
640,195,0.769230769,0.666666667
644,195,0.769230769,0.666666667
622,195,0.909090909,0.833333333
670,195,0.909090909,0.833333333
674,195,0.909090909,0.833333333
678,195,0.909090909,0.833333333
675,195,0.769230769,0.769230769
592,195,0.909090909,0.769230769
648,195,0.909090909,0.769230769
315,195,1.0,1.0
316,195,1.0,1.0
619,195,0.769230769,0.769230769
597,195,0.909090909,0.833333333
598,195,0.909090909,0.833333333
612,195,0.909090909,0.833333333
616,195,0.909090909,0.833333333
625,195,0.909090909,0.833333333
626,195,0.909090909,0.833333333
653,195,0.909090909,0.833333333
654,195,0.909090909,0.833333333
681,195,0.909090909,0.833333333
682,195,0.909090909,0.833333333
620,195,0.909090909,0.833333333
668,195,0.909090909,0.833333333
672,195,0.909090909,0.833333333
676,195,0.909090909,0.833333333
596,195,0.909090909,0.833333333
624,195,0.909090909,0.833333333
652,195,0.909090909,0.833333333
680,195,0.909090909,0.833333333
595,195,0.909090909,0.833333333
623,195,0.909090909,0.833333333
651,195,0.909090909,0.833333333
679,195,0.909090909,0.833333333
335,257,0.911811865,0.904357067
337,257,0.91006424,0.902023429
319,257,0.309217047,0.314851485
321,257,0.309217047,0.314851485
351,257,0.309217047,0.314851485
353,257,0.309217047,0.314851485
345,257,0.998238403,0.997644287
341,257,0.966458215,0.96031746
347,257,0.962287105,0.962195122
349,257,0.960390006,0.960293219
339,257,0.968217934,0.962669683
311,257,1.0,1.0
313,257,0.998238403,0.997644287
309,257,0.966458215,0.96031746
343,257,1.0,1.0
307,257,0.968217934,0.962669683
317,257,0.960390006,0.960293219
315,257,0.962287105,0.962195122
303,257,0.911811865,0.904357067
305,257,0.91006424,0.902023429
463,53,0.333333333,0.25
465,53,0.333333333,0.25
585,53,0.421052632,0.476190476
367,53,0.555555556,0.736842105
369,53,0.555555556,0.736842105
415,53,0.322580645,0.363636364
323,53,0.333333333,0.25
335,53,0.3125,0.378378378
337,53,0.3125,0.378378378
371,53,1.0,1.0
399,53,1.0,1.0
401,53,1.0,1.0
411,53,0.333333333,0.25
327,53,0.333333333,0.25
389,53,0.588235294,0.7
325,53,0.333333333,0.25
477,53,0.416666667,0.48
373,53,1.0,1.0
319,53,0.333333333,0.25
321,53,0.333333333,0.25
351,53,0.333333333,0.25
353,53,0.333333333,0.25
417,53,0.322580645,0.352941176
431,53,0.333333333,0.25
433,53,0.333333333,0.25
453,53,0.666666667,0.8
485,53,1.0,0.923076923
589,53,0.444444444,0.5
379,53,0.333333333,0.25
308,53,0.4,0.466666667
310,53,0.4,0.466666667
329,53,0.333333333,0.25
423,53,0.588235294,0.75
425,53,0.588235294,0.75
413,53,0.333333333,0.25
345,53,1.0,1.0
341,53,0.555555556,0.666666667
555,53,0.571428571,0.625
556,53,0.727272727,0.833333333
557,53,0.571428571,0.625
558,53,0.727272727,0.833333333
564,53,0.8,0.833333333
566,53,0.8,0.833333333
568,53,0.888888889,0.833333333
570,53,0.888888889,0.833333333
572,53,0.333333333,0.25
574,53,0.333333333,0.25
575,53,0.333333333,0.25
576,53,0.333333333,0.25
577,53,0.333333333,0.25
578,53,0.333333333,0.25
290,53,0.333333333,0.25
291,53,0.333333333,0.25
292,53,0.333333333,0.25
293,53,0.333333333,0.25
294,53,0.333333333,0.25
295,53,0.333333333,0.25
296,53,0.333333333,0.25
297,53,0.333333333,0.25
298,53,0.333333333,0.25
299,53,0.333333333,0.25
300,53,0.333333333,0.25
301,53,0.333333333,0.25
302,53,0.333333333,0.25
320,53,0.333333333,0.25
322,53,0.333333333,0.25
324,53,0.333333333,0.25
326,53,0.333333333,0.25
328,53,0.333333333,0.25
330,53,0.333333333,0.25
347,53,0.333333333,0.25
348,53,0.333333333,0.25
349,53,0.333333333,0.25
350,53,0.333333333,0.25
352,53,0.333333333,0.25
354,53,0.333333333,0.25
355,53,0.333333333,0.25
356,53,0.333333333,0.25
357,53,0.333333333,0.25
358,53,0.333333333,0.25
375,53,0.333333333,0.25
376,53,0.333333333,0.25
377,53,0.333333333,0.25
378,53,0.333333333,0.25
380,53,0.333333333,0.25
381,53,0.333333333,0.25
382,53,0.333333333,0.25
383,53,0.333333333,0.25
384,53,0.333333333,0.25
385,53,0.333333333,0.25
386,53,0.333333333,0.25
403,53,0.333333333,0.25
404,53,0.333333333,0.25
405,53,0.333333333,0.25
406,53,0.333333333,0.25
407,53,0.333333333,0.25
408,53,0.333333333,0.25
409,53,0.333333333,0.25
410,53,0.333333333,0.25
412,53,0.333333333,0.25
414,53,0.333333333,0.25
432,53,0.333333333,0.25
434,53,0.333333333,0.25
435,53,0.333333333,0.25
436,53,0.333333333,0.25
437,53,0.333333333,0.25
438,53,0.333333333,0.25
439,53,0.333333333,0.25
440,53,0.333333333,0.25
441,53,0.333333333,0.25
442,53,0.333333333,0.25
459,53,0.333333333,0.25
460,53,0.333333333,0.25
461,53,0.333333333,0.25
462,53,0.333333333,0.25
464,53,0.333333333,0.25
466,53,0.333333333,0.25
467,53,0.333333333,0.25
468,53,0.333333333,0.25
469,53,0.333333333,0.25
470,53,0.333333333,0.25
487,53,0.333333333,0.25
488,53,0.333333333,0.25
489,53,0.333333333,0.25
490,53,0.333333333,0.25
491,53,0.333333333,0.25
492,53,0.333333333,0.25
493,53,0.333333333,0.25
494,53,0.333333333,0.25
495,53,0.333333333,0.25
496,53,0.333333333,0.25
497,53,0.333333333,0.25
498,53,0.333333333,0.25
515,53,0.333333333,0.25
516,53,0.333333333,0.25
517,53,0.333333333,0.25
518,53,0.333333333,0.25
519,53,0.333333333,0.25
520,53,0.333333333,0.25
521,53,0.333333333,0.25
522,53,0.333333333,0.25
523,53,0.333333333,0.25
524,53,0.333333333,0.25
525,53,0.333333333,0.25
526,53,0.333333333,0.25
543,53,0.333333333,0.25
544,53,0.333333333,0.25
545,53,0.333333333,0.25
546,53,0.333333333,0.25
547,53,0.333333333,0.25
548,53,0.333333333,0.25
549,53,0.333333333,0.25
550,53,0.333333333,0.25
551,53,0.333333333,0.25
552,53,0.333333333,0.25
553,53,0.333333333,0.25
554,53,0.333333333,0.25
571,53,0.333333333,0.25
573,53,0.333333333,0.25
579,53,0.333333333,0.25
580,53,0.333333333,0.25
581,53,0.333333333,0.25
582,53,0.333333333,0.25
599,53,0.333333333,0.25
600,53,0.333333333,0.25
601,53,0.333333333,0.25
602,53,0.333333333,0.25
603,53,0.333333333,0.25
604,53,0.333333333,0.25
605,53,0.333333333,0.25
606,53,0.333333333,0.25
607,53,0.333333333,0.25
608,53,0.333333333,0.25
609,53,0.333333333,0.25
610,53,0.333333333,0.25
627,53,0.333333333,0.25
628,53,0.333333333,0.25
629,53,0.333333333,0.25
630,53,0.333333333,0.25
631,53,0.333333333,0.25
632,53,0.333333333,0.25
633,53,0.333333333,0.25
634,53,0.333333333,0.25
635,53,0.333333333,0.25
636,53,0.333333333,0.25
637,53,0.333333333,0.25
638,53,0.333333333,0.25
655,53,0.333333333,0.25
656,53,0.333333333,0.25
657,53,0.333333333,0.25
658,53,0.333333333,0.25
659,53,0.333333333,0.25
660,53,0.333333333,0.25
661,53,0.333333333,0.25
662,53,0.333333333,0.25
663,53,0.333333333,0.25
664,53,0.333333333,0.25
665,53,0.333333333,0.25
666,53,0.333333333,0.25
683,53,0.333333333,0.25
684,53,0.333333333,0.25
685,53,0.333333333,0.25
686,53,0.333333333,0.25
687,53,0.333333333,0.25
688,53,0.333333333,0.25
689,53,0.333333333,0.25
690,53,0.333333333,0.25
691,53,0.333333333,0.25
692,53,0.333333333,0.25
693,53,0.333333333,0.25
694,53,0.333333333,0.25
338,53,0.666666667,0.736842105
374,53,1.0,1.0
391,53,0.625,0.666666667
392,53,0.769230769,0.933333333
427,53,1.0,0.923076923
428,53,1.0,0.923076923
445,53,0.666666667,0.705882353
446,53,0.833333333,0.923076923
481,53,0.588235294,0.705882353
482,53,0.769230769,0.857142857
499,53,0.666666667,0.705882353
500,53,0.833333333,0.857142857
535,53,0.571428571,0.625
536,53,0.727272727,0.769230769
339,53,0.555555556,0.666666667
340,53,0.714285714,0.875
342,53,0.714285714,0.875
360,53,0.476190476,0.636363636
362,53,0.454545455,0.608695652
387,53,0.588235294,0.666666667
400,53,1.0,1.0
402,53,1.0,1.0
419,53,0.344827586,0.4
420,53,0.555555556,0.666666667
421,53,0.344827586,0.4
422,53,0.555555556,0.666666667
479,53,0.588235294,0.705882353
480,53,0.769230769,0.857142857
501,53,0.666666667,0.705882353
502,53,0.833333333,0.923076923
539,53,0.888888889,0.833333333
540,53,0.888888889,0.833333333
541,53,0.888888889,0.833333333
542,53,0.888888889,0.833333333
559,53,0.615384615,0.625
560,53,0.727272727,0.833333333
561,53,0.615384615,0.625
562,53,0.727272727,0.833333333
641,53,0.470588235,0.526315789
527,53,0.4,0.434782609
529,53,0.4,0.434782609
336,53,0.666666667,0.736842105
645,53,0.5,0.526315789
447,53,0.666666667,0.666666667
429,53,1.0,0.923076923
531,53,0.444444444,0.434782609
449,53,0.666666667,0.705882353
471,53,0.37037037,0.428571429
473,53,0.37037037,0.428571429
311,53,0.5,0.636363636
313,53,0.5,0.636363636
393,53,0.625,0.7
475,53,0.416666667,0.461538462
343,53,1.0,1.0
583,53,0.421052632,0.476190476
613,53,0.666666667,0.714285714
617,53,0.666666667,0.714285714
366,53,0.5,0.636363636
370,53,0.714285714,0.875
397,53,0.625,0.777777778
398,53,0.769230769,0.933333333
416,53,0.555555556,0.666666667
418,53,0.555555556,0.666666667
444,53,0.833333333,0.923076923
448,53,0.833333333,0.923076923
450,53,0.833333333,0.923076923
452,53,0.833333333,0.923076923
454,53,0.833333333,0.923076923
455,53,1.0,0.923076923
456,53,1.0,0.923076923
457,53,1.0,0.923076923
458,53,1.0,0.923076923
478,53,0.714285714,0.705882353
484,53,1.0,0.923076923
486,53,1.0,0.923076923
528,53,0.666666667,0.666666667
530,53,0.666666667,0.666666667
532,53,0.666666667,0.666666667
534,53,0.666666667,0.666666667
537,53,0.571428571,0.625
538,53,0.727272727,0.769230769
563,53,0.666666667,0.666666667
565,53,0.666666667,0.666666667
567,53,0.888888889,0.833333333
569,53,0.888888889,0.833333333
533,53,0.444444444,0.434782609
451,53,0.666666667,0.8
483,53,1.0,0.923076923
503,53,0.666666667,0.705882353
505,53,0.666666667,0.705882353
587,53,0.444444444,0.5
346,53,1.0,1.0
395,53,0.625,0.777777778
669,53,0.666666667,0.714285714
673,53,0.666666667,0.714285714
426,53,0.769230769,0.857142857
430,53,1.0,0.923076923
504,53,0.833333333,0.857142857
506,53,0.833333333,0.923076923
368,53,0.714285714,0.875
507,53,0.666666667,0.75
509,53,0.666666667,0.75
639,53,0.470588235,0.526315789
508,53,0.833333333,0.857142857
510,53,0.833333333,0.923076923
511,53,1.0,0.923076923
513,53,1.0,0.923076923
649,53,0.571428571,0.714285714
344,53,1.0,1.0
372,53,1.0,1.0
643,53,0.5,0.526315789
334,53,0.625,0.666666667
390,53,0.769230769,0.933333333
364,53,0.5,0.666666667
396,53,0.769230769,0.933333333
443,53,0.666666667,0.666666667
474,53,0.714285714,0.705882353
476,53,0.714285714,0.705882353
512,53,1.0,0.923076923
514,53,1.0,0.923076923
472,53,0.714285714,0.705882353
388,53,0.769230769,0.933333333
586,53,0.666666667,0.666666667
590,53,0.666666667,0.666666667
593,53,0.571428571,0.714285714
677,53,0.666666667,0.769230769
332,53,0.625,0.636363636
584,53,0.666666667,0.666666667
394,53,0.769230769,0.933333333
611,53,0.666666667,0.714285714
615,53,0.666666667,0.714285714
312,53,0.666666667,0.823529412
314,53,0.666666667,0.823529412
594,53,0.727272727,0.769230769
614,53,0.8,0.833333333
618,53,0.8,0.833333333
621,53,0.666666667,0.769230769
642,53,0.727272727,0.666666667
646,53,0.727272727,0.666666667
650,53,0.727272727,0.769230769
424,53,0.769230769,0.857142857
317,53,1.0,1.0
318,53,1.0,1.0
591,53,0.571428571,0.714285714
647,53,0.571428571,0.714285714
588,53,0.666666667,0.666666667
667,53,0.666666667,0.714285714
671,53,0.666666667,0.714285714
640,53,0.727272727,0.666666667
644,53,0.727272727,0.666666667
622,53,0.8,0.833333333
670,53,0.8,0.833333333
674,53,0.8,0.833333333
678,53,0.8,0.833333333
675,53,0.666666667,0.769230769
592,53,0.727272727,0.769230769
648,53,0.727272727,0.769230769
315,53,1.0,1.0
316,53,1.0,1.0
619,53,0.666666667,0.769230769
597,53,0.888888889,0.833333333
598,53,0.888888889,0.833333333
612,53,0.8,0.833333333
616,53,0.8,0.833333333
625,53,0.888888889,0.833333333
626,53,0.888888889,0.833333333
653,53,0.888888889,0.833333333
654,53,0.888888889,0.833333333
681,53,0.888888889,0.833333333
682,53,0.888888889,0.833333333
620,53,0.8,0.833333333
668,53,0.8,0.833333333
672,53,0.8,0.833333333
676,53,0.8,0.833333333
596,53,0.888888889,0.833333333
624,53,0.888888889,0.833333333
652,53,0.888888889,0.833333333
680,53,0.888888889,0.833333333
595,53,0.888888889,0.833333333
623,53,0.888888889,0.833333333
651,53,0.888888889,0.833333333
679,53,0.888888889,0.833333333
463,111,0.333333333,0.25
465,111,0.333333333,0.25
585,111,0.444444444,0.476190476
367,111,0.666666667,0.736842105
369,111,0.714285714,0.736842105
415,111,0.3125,0.363636364
323,111,0.333333333,0.25
335,111,0.357142857,0.378378378
337,111,0.357142857,0.378378378
371,111,1.0,1.0
399,111,1.0,1.0
401,111,1.0,1.0
411,111,0.333333333,0.25
327,111,0.333333333,0.25
389,111,0.625,0.7
325,111,0.333333333,0.25
477,111,0.416666667,0.48
373,111,1.0,1.0
319,111,0.333333333,0.25
321,111,0.333333333,0.25
351,111,0.333333333,0.25
353,111,0.333333333,0.25
417,111,0.3125,0.352941176
431,111,0.333333333,0.25
433,111,0.333333333,0.25
453,111,0.769230769,0.8
485,111,1.0,0.923076923
589,111,0.5,0.5
379,111,0.333333333,0.25
308,111,0.344827586,0.466666667
310,111,0.357142857,0.466666667
329,111,0.333333333,0.25
423,111,0.714285714,0.75
425,111,0.769230769,0.75
413,111,0.333333333,0.25
345,111,1.0,1.0
341,111,0.666666667,0.666666667
555,111,0.615384615,0.625
556,111,0.8,0.833333333
557,111,0.615384615,0.625
558,111,0.8,0.833333333
564,111,0.8,0.833333333
566,111,0.8,0.833333333
568,111,0.888888889,0.833333333
570,111,0.888888889,0.833333333
572,111,0.333333333,0.25
574,111,0.333333333,0.25
575,111,0.333333333,0.25
576,111,0.333333333,0.25
577,111,0.333333333,0.25
578,111,0.333333333,0.25
290,111,0.333333333,0.25
291,111,0.333333333,0.25
292,111,0.333333333,0.25
293,111,0.333333333,0.25
294,111,0.333333333,0.25
295,111,0.333333333,0.25
296,111,0.333333333,0.25
297,111,0.333333333,0.25
298,111,0.333333333,0.25
299,111,0.333333333,0.25
300,111,0.333333333,0.25
301,111,0.333333333,0.25
302,111,0.333333333,0.25
320,111,0.333333333,0.25
322,111,0.333333333,0.25
324,111,0.333333333,0.25
326,111,0.333333333,0.25
328,111,0.333333333,0.25
330,111,0.333333333,0.25
347,111,0.333333333,0.25
348,111,0.333333333,0.25
349,111,0.333333333,0.25
350,111,0.333333333,0.25
352,111,0.333333333,0.25
354,111,0.333333333,0.25
355,111,0.333333333,0.25
356,111,0.333333333,0.25
357,111,0.333333333,0.25
358,111,0.333333333,0.25
375,111,0.333333333,0.25
376,111,0.333333333,0.25
377,111,0.333333333,0.25
378,111,0.333333333,0.25
380,111,0.333333333,0.25
381,111,0.333333333,0.25
382,111,0.333333333,0.25
383,111,0.333333333,0.25
384,111,0.333333333,0.25
385,111,0.333333333,0.25
386,111,0.333333333,0.25
403,111,0.333333333,0.25
404,111,0.333333333,0.25
405,111,0.333333333,0.25
406,111,0.333333333,0.25
407,111,0.333333333,0.25
408,111,0.333333333,0.25
409,111,0.333333333,0.25
410,111,0.333333333,0.25
412,111,0.333333333,0.25
414,111,0.333333333,0.25
432,111,0.333333333,0.25
434,111,0.333333333,0.25
435,111,0.333333333,0.25
436,111,0.333333333,0.25
437,111,0.333333333,0.25
438,111,0.333333333,0.25
439,111,0.333333333,0.25
440,111,0.333333333,0.25
441,111,0.333333333,0.25
442,111,0.333333333,0.25
459,111,0.333333333,0.25
460,111,0.333333333,0.25
461,111,0.333333333,0.25
462,111,0.333333333,0.25
464,111,0.333333333,0.25
466,111,0.333333333,0.25
467,111,0.333333333,0.25
468,111,0.333333333,0.25
469,111,0.333333333,0.25
470,111,0.333333333,0.25
487,111,0.333333333,0.25
488,111,0.333333333,0.25
489,111,0.333333333,0.25
490,111,0.333333333,0.25
491,111,0.333333333,0.25
492,111,0.333333333,0.25
493,111,0.333333333,0.25
494,111,0.333333333,0.25
495,111,0.333333333,0.25
496,111,0.333333333,0.25
497,111,0.333333333,0.25
