model,f1_score,groundtruth_f1_score,dataset
467,0.3805800957952787,0.444444444,136
468,0.4349961267781465,0.666666667,136
469,0.3761402936961663,0.444444444,136
470,0.43046625007383754,0.615384615,136
487,0.4516393992300761,0.571428571,136
488,0.4576509797926608,0.666666667,136
489,0.4476239731452526,0.571428571,136
490,0.4522820882784157,0.666666667,136
491,0.4760694554167403,0.615384615,136
492,0.4714318944196796,0.666666667,136
493,0.4707134006914173,0.615384615,136
494,0.46485393360790817,0.666666667,136
495,0.4202775276891015,1.0,136
496,0.4545567403363118,1.0,136
497,0.4139858767547433,1.0,136
498,0.4486161172590208,1.0,136
515,0.476618484095716,1.0,136
516,0.4742421165585976,1.0,136
517,0.4697863374314616,1.0,136
518,0.4677196942854976,1.0,136
519,0.40205293305677736,0.4,136
520,0.4021488175866025,0.4,136
521,0.3989103800893802,0.4,136
522,0.3985873241486031,0.4,136
523,0.4736507363023895,0.615384615,136
524,0.47035928363382384,0.666666667,136
525,0.4681267535956578,0.615384615,136
526,0.464866361990593,0.666666667,136
543,0.2321861253614188,0.470588235,136
544,0.2568984630459328,0.666666667,136
545,0.23024144749474348,0.470588235,136
546,0.2536935864070264,0.615384615,136
547,0.23895429437483204,0.470588235,136
548,0.2594977685485618,0.666666667,136
549,0.23760594946858263,0.470588235,136
550,0.2564269467920115,0.615384615,136
551,0.26500346305389194,0.727272727,136
552,0.26714726320314625,0.727272727,136
553,0.2625369519650556,0.727272727,136
554,0.26383098743998545,0.727272727,136
571,0.255445024039347,0.727272727,136
573,0.2545240757504078,0.727272727,136
579,0.19956265239622756,0.4,136
580,0.1993246720583204,0.4,136
581,0.19919453386150718,0.4,136
582,0.19895655352360012,0.4,136
289,0.3575841598327353,0.666666667,136
338,0.632951315593521,1.0,136
374,0.7777992002529457,0.615384615,136
391,0.658731024207644,0.615384615,136
392,0.7695906877870499,0.666666667,136
427,0.82310274148526,0.363636364,136
428,0.8340966985498556,0.615384615,136
445,0.6776090939909345,0.571428571,136
446,0.7714808157210948,0.666666667,136
481,0.6245560324817454,0.4,136
482,0.6771038702193239,0.4,136
499,0.6000436723801759,0.4,136
500,0.7085527993327041,0.4,136
535,0.47943132621995777,1.0,136
536,0.5146139130337329,1.0,136
339,0.5175993827240759,0.4,136
340,0.6842561777129715,0.4,136
342,0.6691029745490221,0.4,136
359,0.40317016158252617,0.4,136
360,0.5758307690309501,0.4,136
361,0.392177784682125,0.4,136
362,0.5630222559557108,0.4,136
400,0.741440152990352,0.4,136
402,0.7199388739327056,0.4,136
419,0.4672601601326519,0.4,136
420,0.620261491534644,0.4,136
421,0.4536367037865682,0.4,136
422,0.6031495285943085,0.4,136
479,0.6426308097122092,0.4,136
480,0.695952773478119,0.4,136
501,0.5764194917198251,0.4,136
502,0.6890807936085316,0.4,136
539,0.5132506241887588,0.4,136
540,0.5005155023999113,0.4,136
541,0.5010679686548849,0.4,136
542,0.48828717028355034,0.4,136
559,0.40776485123550354,0.4,136
560,0.46764499035023765,0.4,136
561,0.394771987894424,0.4,136
562,0.4557697746901912,0.4,136
527,0.32924947708267654,0.615384615,136
529,0.3184550497955386,0.615384615,136
336,0.6477451185938892,1.0,136
447,0.6829781019945523,0.571428571,136
429,0.800290742077145,0.363636364,136
531,0.34834503458022403,0.666666667,136
449,0.6605067127532446,0.571428571,136
471,0.5296289670313524,0.615384615,136
473,0.5119107609534097,0.615384615,136
311,0.6415499383686554,0.5,136
313,0.6274761929289613,0.5,136
393,0.6418567500292511,0.615384615,136
475,0.6029962129674857,1.0,136
366,0.6627873642230022,0.615384615,136
370,0.6827897259991069,0.615384615,136
397,0.7470049660231081,1.0,136
398,0.7923887763943894,1.0,136
416,0.6780524060281865,1.0,136
418,0.6589977803130076,1.0,136
444,0.7977480470324003,0.666666667,136
448,0.7840859712496047,0.666666667,136
450,0.7614021467327173,0.666666667,136
452,0.7957933974288846,0.666666667,136
454,0.7738947138870987,0.666666667,136
455,0.8512988487681772,1.0,136
456,0.8385921706769839,1.0,136
457,0.8285294960411658,1.0,136
458,0.8147106629754169,1.0,136
478,0.7060034190291596,1.0,136
484,0.8134813461509836,0.666666667,136
486,0.7900536200142583,0.666666667,136
528,0.4519817718630653,0.666666667,136
530,0.44296378880521853,0.666666667,136
532,0.4566838360115371,0.666666667,136
534,0.4484603524866074,0.666666667,136
537,0.4706042468480354,1.0,136
538,0.5045666779672692,1.0,136
563,0.4943586119103568,0.666666667,136
565,0.47910675450225765,0.666666667,136
567,0.5682926373654691,0.666666667,136
569,0.5545266741042878,0.666666667,136
533,0.33995075466301594,0.666666667,136
451,0.7324205383968427,0.615384615,136
483,0.8170117719160814,0.571428571,136
503,0.6707466152105793,0.444444444,136
505,0.6501486365411279,0.444444444,136
346,0.7990371256337668,0.444444444,136
395,0.7659884500664232,1.0,136
426,0.7331000766553848,0.571428571,136
430,0.8089069103162985,0.571428571,136
504,0.7738676229367991,0.666666667,136
506,0.751045309631653,0.615384615,136
368,0.6974341839835158,0.615384615,136
507,0.7339566292187213,0.5,136
509,0.7118713852766609,0.5,136
508,0.7978137459038057,0.666666667,136
510,0.7735673968715112,0.615384615,136
511,0.8212141016998761,0.666666667,136
513,0.797363572016746,0.666666667,136
344,0.8228865799502433,0.470588235,136
372,0.8003760239921045,0.615384615,136
334,0.6592191842277224,0.571428571,136
390,0.7349393218237869,0.571428571,136
364,0.6772624648900015,0.615384615,136
396,0.813054886360457,1.0,136
443,0.706122649181567,0.571428571,136
474,0.6680529987388002,0.666666667,136
476,0.7273936927463746,1.0,136
512,0.8148720649693371,0.666666667,136
514,0.7909202433274223,0.666666667,136
472,0.6867105135878048,0.666666667,136
331,0.44406778530128,0.5,136
333,0.4360178304841645,0.5,136
388,0.7577737032800318,0.615384615,136
332,0.6699220280917709,0.571428571,136
394,0.750583932353932,0.666666667,136
312,0.7636057355801467,0.571428571,136
314,0.7489058957194346,0.571428571,136
424,0.7527485179459379,0.615384615,136
317,0.879842417332703,1.0,136
318,0.8743567462645473,1.0,136
315,0.9064602577454253,1.0,136
316,0.901681363357894,1.0,136
463,0.35534819626353276,0.380952381,143
465,0.35051595886196524,0.380952381,143
363,0.5202483578302788,0.615384615,143
367,0.5595270487985284,0.615384615,143
369,0.5471029514609042,0.615384615,143
415,0.5124619397467819,1.0,143
335,0.3756807602517913,1.0,143
337,0.36317495106634523,1.0,143
371,0.752835747752501,0.666666667,143
399,0.6885943480285744,0.4,143
401,0.6680321840792056,0.4,143
411,0.48866695574391017,0.727272727,143
327,0.4589369263502869,0.533333333,143
389,0.5902178540430005,0.307692308,143
325,0.39180620182609804,0.307692308,143
477,0.5856446712415286,1.0,143
365,0.5074199052559775,0.615384615,143
373,0.7310753627938066,0.666666667,143
319,0.319935857351608,0.4,143
321,0.3182268438412845,0.4,143
351,0.46480349855692893,0.571428571,143
353,0.45771234012071105,0.571428571,143
417,0.4937427453077078,1.0,143
431,0.3896721922663288,0.615384615,143
433,0.38387590192439547,0.615384615,143
453,0.7118493469917564,0.727272727,143
485,0.7945143868655717,0.666666667,143
379,0.43787070324953226,0.4,143
329,0.45385710134056023,0.533333333,143
423,0.6585590309541764,0.333333333,143
425,0.6414702334120888,0.333333333,143
413,0.48224777863408946,0.727272727,143
341,0.5045176149455394,0.4,143
555,0.48533440746194356,1.0,143
556,0.5420426312292748,1.0,143
557,0.467004788574088,1.0,143
558,0.5261633539195218,1.0,143
564,0.5352118355464498,0.8,143
566,0.5217395531741358,0.8,143
568,0.5585283176879037,0.8,143
570,0.5439292040910718,0.8,143
572,0.25742147924218306,0.8,143
574,0.25600734738637054,0.8,143
575,0.26984801552843934,1.0,143
576,0.26646898732583085,1.0,143
577,0.2674649391375225,1.0,143
578,0.2639653667092522,1.0,143
290,0.287359787198515,0.4,143
291,0.4236225952407133,0.4,143
292,0.2957609945353921,0.4,143
293,0.4180212321563503,0.4,143
294,0.29569443145080404,0.4,143
295,0.4167513855038991,0.4,143
296,0.2956240399445146,0.4,143
297,0.4170463726620895,0.4,143
298,0.2956240521938165,0.4,143
299,0.3998796066716251,0.4,143
300,0.2738796376455182,0.4,143
301,0.3923088721796019,0.4,143
302,0.2683063200138619,0.4,143
320,0.4104968097615222,0.4,143
322,0.4080975384512156,0.4,143
324,0.4720345269953655,0.8,143
326,0.46688659674341143,0.8,143
328,0.4859082147780168,0.8,143
330,0.48043558276040754,0.8,143
348,0.4829166506356023,0.533333333,143
350,0.47572610425721396,0.571428571,143
352,0.48735488717303993,0.727272727,143
354,0.4818075659424981,0.727272727,143
355,0.48734053782012754,1.0,143
356,0.49559718246800016,1.0,143
357,0.4820759101362205,1.0,143
358,0.491004833925967,1.0,143
375,0.4749104679143912,1.0,143
376,0.48185931084378986,1.0,143
377,0.4693484059056539,1.0,143
378,0.47562537025625096,1.0,143
380,0.4336606469326452,0.4,143
381,0.4319074274914619,0.4,143
382,0.4273045401167731,0.4,143
384,0.4594043886654717,0.470588235,143
386,0.4513461469294892,0.5,143
403,0.3883005184827958,0.666666667,143
404,0.44516432689103286,0.8,143
405,0.38476256858729707,0.666666667,143
406,0.44122990921511407,0.8,143
407,0.450100824056997,0.666666667,143
408,0.4647338410156511,0.8,143
409,0.4446285479525406,0.666666667,143
410,0.4590330699375052,0.8,143
412,0.4874816901448642,0.8,143
414,0.4804251657561952,0.8,143
432,0.4433765774918239,0.727272727,143
434,0.43842321534655354,0.727272727,143
435,0.4310208330661752,1.0,143
436,0.4653688260791699,1.0,143
437,0.42584794861552433,1.0,143
438,0.46038044814784806,1.0,143
439,0.4021653074976353,0.4,143
440,0.4060611762226409,0.4,143
441,0.39969168692018053,0.4,143
442,0.40296203504404826,0.4,143
459,0.4376980079193903,0.4,143
460,0.4300630750437774,0.4,143
461,0.4322210753533794,0.4,143
462,0.42430966660392294,0.4,143
464,0.4252521155861654,0.666666667,143
466,0.4211530695951529,0.666666667,143
467,0.3805800957952787,0.421052632,143
468,0.4349961267781465,0.666666667,143
469,0.3761402936961663,0.444444444,143
470,0.43046625007383754,0.666666667,143
487,0.4516393992300761,0.666666667,143
488,0.4576509797926608,0.8,143
489,0.4476239731452526,0.666666667,143
490,0.4522820882784157,0.8,143
491,0.4760694554167403,0.727272727,143
492,0.4714318944196796,0.8,143
493,0.4707134006914173,0.727272727,143
494,0.46485393360790817,0.8,143
495,0.4202775276891015,1.0,143
496,0.4545567403363118,1.0,143
497,0.4139858767547433,1.0,143
498,0.4486161172590208,1.0,143
515,0.476618484095716,1.0,143
516,0.4742421165585976,1.0,143
517,0.4697863374314616,1.0,143
518,0.4677196942854976,1.0,143
519,0.40205293305677736,0.4,143
520,0.4021488175866025,0.4,143
521,0.3989103800893802,0.4,143
522,0.3985873241486031,0.4,143
523,0.4736507363023895,0.666666667,143
524,0.47035928363382384,0.8,143
525,0.4681267535956578,0.666666667,143
526,0.464866361990593,0.8,143
543,0.2321861253614188,0.470588235,143
544,0.2568984630459328,0.727272727,143
545,0.23024144749474348,0.470588235,143
546,0.2536935864070264,0.8,143
547,0.23895429437483204,0.5,143
548,0.2594977685485618,0.727272727,143
549,0.23760594946858263,0.5,143
550,0.2564269467920115,0.8,143
551,0.26500346305389194,0.727272727,143
552,0.26714726320314625,0.8,143
553,0.2625369519650556,0.727272727,143
554,0.26383098743998545,0.8,143
571,0.255445024039347,0.727272727,143
573,0.2545240757504078,0.727272727,143
579,0.19956265239622756,0.4,143
580,0.1993246720583204,0.4,143
581,0.19919453386150718,0.4,143
582,0.19895655352360012,0.4,143
289,0.3575841598327353,0.4,143
338,0.632951315593521,1.0,143
374,0.7777992002529457,0.8,143
391,0.658731024207644,0.615384615,143
392,0.7695906877870499,0.727272727,143
427,0.82310274148526,0.380952381,143
428,0.8340966985498556,0.666666667,143
445,0.6776090939909345,0.666666667,143
446,0.7714808157210948,0.8,143
481,0.6245560324817454,0.4,143
482,0.6771038702193239,0.4,143
499,0.6000436723801759,0.4,143
500,0.7085527993327041,0.4,143
535,0.47943132621995777,1.0,143
536,0.5146139130337329,1.0,143
339,0.5175993827240759,0.4,143
340,0.6842561777129715,0.4,143
342,0.6691029745490221,0.4,143
359,0.40317016158252617,0.4,143
360,0.5758307690309501,0.4,143
361,0.392177784682125,0.4,143
362,0.5630222559557108,0.4,143
400,0.741440152990352,0.4,143
402,0.7199388739327056,0.4,143
419,0.4672601601326519,0.4,143
420,0.620261491534644,0.4,143
421,0.4536367037865682,0.4,143
422,0.6031495285943085,0.4,143
479,0.6426308097122092,0.4,143
480,0.695952773478119,0.4,143
501,0.5764194917198251,0.4,143
502,0.6890807936085316,0.4,143
539,0.5132506241887588,0.4,143
540,0.5005155023999113,0.4,143
541,0.5010679686548849,0.4,143
542,0.48828717028355034,0.4,143
559,0.40776485123550354,0.4,143
560,0.46764499035023765,0.4,143
561,0.394771987894424,0.4,143
562,0.4557697746901912,0.4,143
527,0.32924947708267654,0.666666667,143
529,0.3184550497955386,0.666666667,143
336,0.6477451185938892,1.0,143
447,0.6829781019945523,0.666666667,143
429,0.800290742077145,0.380952381,143
531,0.34834503458022403,0.727272727,143
449,0.6605067127532446,0.666666667,143
471,0.5296289670313524,0.615384615,143
473,0.5119107609534097,0.615384615,143
311,0.6415499383686554,0.571428571,143
313,0.6274761929289613,0.571428571,143
393,0.6418567500292511,0.615384615,143
475,0.6029962129674857,1.0,143
366,0.6627873642230022,0.8,143
370,0.6827897259991069,0.8,143
397,0.7470049660231081,1.0,143
398,0.7923887763943894,1.0,143
416,0.6780524060281865,1.0,143
418,0.6589977803130076,1.0,143
444,0.7977480470324003,0.8,143
448,0.7840859712496047,0.8,143
450,0.7614021467327173,0.8,143
452,0.7957933974288846,0.8,143
454,0.7738947138870987,0.8,143
455,0.8512988487681772,1.0,143
456,0.8385921706769839,1.0,143
457,0.8285294960411658,1.0,143
458,0.8147106629754169,1.0,143
478,0.7060034190291596,1.0,143
484,0.8134813461509836,0.8,143
486,0.7900536200142583,0.8,143
528,0.4519817718630653,0.8,143
530,0.44296378880521853,0.8,143
532,0.4566838360115371,0.8,143
534,0.4484603524866074,0.8,143
537,0.4706042468480354,1.0,143
538,0.5045666779672692,1.0,143
563,0.4943586119103568,0.727272727,143
565,0.47910675450225765,0.727272727,143
567,0.5682926373654691,0.727272727,143
569,0.5545266741042878,0.727272727,143
533,0.33995075466301594,0.727272727,143
451,0.7324205383968427,0.727272727,143
483,0.8170117719160814,0.666666667,143
503,0.6707466152105793,0.421052632,143
505,0.6501486365411279,0.421052632,143
346,0.7990371256337668,0.5,143
395,0.7659884500664232,1.0,143
426,0.7331000766553848,0.666666667,143
430,0.8089069103162985,0.666666667,143
504,0.7738676229367991,0.666666667,143
506,0.751045309631653,0.727272727,143
368,0.6974341839835158,0.8,143
507,0.7339566292187213,0.444444444,143
509,0.7118713852766609,0.444444444,143
508,0.7978137459038057,0.666666667,143
510,0.7735673968715112,0.727272727,143
511,0.8212141016998761,0.615384615,143
513,0.797363572016746,0.615384615,143
344,0.8228865799502433,0.5,143
372,0.8003760239921045,0.8,143
334,0.6592191842277224,0.8,143
390,0.7349393218237869,0.533333333,143
364,0.6772624648900015,0.8,143
396,0.813054886360457,1.0,143
443,0.706122649181567,0.666666667,143
474,0.6680529987388002,0.727272727,143
476,0.7273936927463746,1.0,143
512,0.8148720649693371,0.727272727,143
514,0.7909202433274223,0.727272727,143
472,0.6867105135878048,0.727272727,143
331,0.44406778530128,0.666666667,143
333,0.4360178304841645,0.666666667,143
388,0.7577737032800318,0.5,143
332,0.6699220280917709,0.8,143
394,0.750583932353932,0.727272727,143
312,0.7636057355801467,0.727272727,143
314,0.7489058957194346,0.727272727,143
424,0.7527485179459379,0.666666667,143
317,0.879842417332703,1.0,143
318,0.8743567462645473,1.0,143
315,0.9064602577454253,1.0,143
316,0.901681363357894,1.0,143
463,0.35534819626353276,0.470588235,171
465,0.35051595886196524,0.444444444,171
363,0.5202483578302788,1.0,171
415,0.5124619397467819,0.571428571,171
399,0.6885943480285744,0.32,171
401,0.6680321840792056,0.32,171
411,0.48866695574391017,1.0,171
327,0.4589369263502869,0.470588235,171
389,0.5902178540430005,0.571428571,171
477,0.5856446712415286,1.0,171
365,0.5074199052559775,1.0,171
373,0.7310753627938066,0.307692308,171
351,0.46480349855692893,0.5,171
353,0.45771234012071105,0.571428571,171
417,0.4937427453077078,0.615384615,171
431,0.3896721922663288,0.4,171
433,0.38387590192439547,0.380952381,171
453,0.7118493469917564,0.615384615,171
485,0.7945143868655717,0.615384615,171
379,0.43787070324953226,1.0,171
329,0.45385710134056023,0.5,171
423,0.6585590309541764,0.571428571,171
425,0.6414702334120888,0.666666667,171
413,0.48224777863408946,1.0,171
345,0.736110030983434,0.571428571,171
291,0.4236225952407133,0.857142857,171
292,0.2957609945353921,0.4,171
293,0.4180212321563503,0.857142857,171
294,0.29569443145080404,0.4,171
295,0.4167513855038991,0.857142857,171
296,0.2956240399445146,0.4,171
297,0.4170463726620895,0.857142857,171
298,0.2956240521938165,0.4,171
299,0.3998796066716251,0.857142857,171
300,0.2738796376455182,0.4,171
301,0.3923088721796019,0.857142857,171
302,0.2683063200138619,0.4,171
320,0.4104968097615222,0.571428571,171
322,0.4080975384512156,0.571428571,171
324,0.4720345269953655,0.615384615,171
326,0.46688659674341143,0.615384615,171
328,0.4859082147780168,0.666666667,171
330,0.48043558276040754,0.666666667,171
347,0.4349174056728969,1.0,171
348,0.4829166506356023,1.0,171
349,0.42852105081813097,1.0,171
350,0.47572610425721396,1.0,171
352,0.48735488717303993,0.666666667,171
354,0.4818075659424981,0.8,171
355,0.48734053782012754,0.533333333,171
356,0.49559718246800016,0.727272727,171
357,0.4820759101362205,0.571428571,171
358,0.491004833925967,0.8,171
375,0.4749104679143912,0.571428571,171
376,0.48185931084378986,0.727272727,171
377,0.4693484059056539,0.615384615,171
378,0.47562537025625096,0.727272727,171
380,0.4336606469326452,1.0,171
381,0.4319074274914619,1.0,171
382,0.4273045401167731,1.0,171
383,0.4114481634444668,0.533333333,171
384,0.4594043886654717,0.727272727,171
385,0.4034274184535448,0.571428571,171
386,0.4513461469294892,0.8,171
403,0.3883005184827958,0.347826087,171
404,0.44516432689103286,0.571428571,171
405,0.38476256858729707,0.347826087,171
406,0.44122990921511407,0.533333333,171
407,0.450100824056997,0.571428571,171
408,0.4647338410156511,0.727272727,171
409,0.4446285479525406,0.615384615,171
410,0.4590330699375052,0.727272727,171
412,0.4874816901448642,1.0,171
414,0.4804251657561952,1.0,171
432,0.4433765774918239,0.727272727,171
434,0.43842321534655354,0.615384615,171
435,0.4310208330661752,0.421052632,171
436,0.4653688260791699,0.727272727,171
437,0.42584794861552433,0.4,171
438,0.46038044814784806,0.615384615,171
439,0.4021653074976353,0.615384615,171
440,0.4060611762226409,0.8,171
441,0.39969168692018053,0.666666667,171
442,0.40296203504404826,0.727272727,171
459,0.4376980079193903,1.0,171
460,0.4300630750437774,1.0,171
461,0.4322210753533794,1.0,171
462,0.42430966660392294,1.0,171
464,0.4252521155861654,0.8,171
466,0.4211530695951529,0.666666667,171
467,0.3805800957952787,0.5,171
468,0.4349961267781465,0.8,171
469,0.3761402936961663,0.470588235,171
470,0.43046625007383754,0.666666667,171
487,0.4516393992300761,0.666666667,171
488,0.4576509797926608,0.727272727,171
489,0.4476239731452526,0.666666667,171
490,0.4522820882784157,0.8,171
491,0.4760694554167403,1.0,171
492,0.4714318944196796,1.0,171
493,0.4707134006914173,1.0,171
494,0.46485393360790817,1.0,171
495,0.4202775276891015,0.470588235,171
496,0.4545567403363118,0.727272727,171
497,0.4139858767547433,0.470588235,171
498,0.4486161172590208,0.666666667,171
515,0.476618484095716,0.666666667,171
516,0.4742421165585976,0.8,171
517,0.4697863374314616,0.727272727,171
518,0.4677196942854976,0.8,171
519,0.40205293305677736,0.727272727,171
520,0.4021488175866025,0.8,171
521,0.3989103800893802,0.727272727,171
522,0.3985873241486031,0.8,171
523,0.4736507363023895,1.0,171
524,0.47035928363382384,1.0,171
525,0.4681267535956578,1.0,171
526,0.464866361990593,1.0,171
289,0.3575841598327353,0.428571429,171
338,0.632951315593521,0.470588235,171
374,0.7777992002529457,0.533333333,171
391,0.658731024207644,0.571428571,171
392,0.7695906877870499,0.727272727,171
427,0.82310274148526,1.0,171
428,0.8340966985498556,1.0,171
445,0.6776090939909345,1.0,171
446,0.7714808157210948,1.0,171
481,0.6245560324817454,0.615384615,171
482,0.6771038702193239,0.8,171
499,0.6000436723801759,0.571428571,171
500,0.7085527993327041,0.888888889,171
340,0.6842561777129715,0.571428571,171
342,0.6691029745490221,0.533333333,171
359,0.40317016158252617,0.571428571,171
360,0.5758307690309501,0.727272727,171
361,0.392177784682125,0.615384615,171
362,0.5630222559557108,0.8,171
387,0.6126344411525546,0.533333333,171
400,0.741440152990352,0.571428571,171
402,0.7199388739327056,0.533333333,171
419,0.4672601601326519,0.571428571,171
420,0.620261491534644,0.727272727,171
421,0.4536367037865682,0.615384615,171
422,0.6031495285943085,0.8,171
479,0.6426308097122092,0.615384615,171
480,0.695952773478119,0.727272727,171
501,0.5764194917198251,0.615384615,171
502,0.6890807936085316,0.727272727,171
336,0.6477451185938892,0.5,171
447,0.6829781019945523,0.571428571,171
429,0.800290742077145,1.0,171
449,0.6605067127532446,0.615384615,171
471,0.5296289670313524,0.615384615,171
473,0.5119107609534097,0.666666667,171
311,0.6415499383686554,0.444444444,171
313,0.6274761929289613,0.470588235,171
393,0.6418567500292511,0.666666667,171
475,0.6029962129674857,1.0,171
343,0.7584573043815804,0.533333333,171
366,0.6627873642230022,1.0,171
370,0.6827897259991069,0.533333333,171
397,0.7470049660231081,1.0,171
398,0.7923887763943894,1.0,171
416,0.6780524060281865,0.727272727,171
418,0.6589977803130076,0.8,171
444,0.7977480470324003,1.0,171
448,0.7840859712496047,0.727272727,171
450,0.7614021467327173,0.8,171
452,0.7957933974288846,0.727272727,171
454,0.7738947138870987,0.8,171
455,0.8512988487681772,0.615384615,171
456,0.8385921706769839,0.727272727,171
457,0.8285294960411658,0.666666667,171
458,0.8147106629754169,0.8,171
478,0.7060034190291596,1.0,171
484,0.8134813461509836,0.727272727,171
486,0.7900536200142583,0.8,171
451,0.7324205383968427,0.571428571,171
483,0.8170117719160814,0.615384615,171
503,0.6707466152105793,0.727272727,171
505,0.6501486365411279,0.727272727,171
346,0.7990371256337668,0.727272727,171
395,0.7659884500664232,1.0,171
426,0.7331000766553848,0.8,171
430,0.8089069103162985,1.0,171
504,0.7738676229367991,0.888888889,171
506,0.751045309631653,0.727272727,171
368,0.6974341839835158,0.5,171
507,0.7339566292187213,1.0,171
509,0.7118713852766609,1.0,171
508,0.7978137459038057,1.0,171
510,0.7735673968715112,1.0,171
511,0.8212141016998761,0.666666667,171
513,0.797363572016746,0.727272727,171
344,0.8228865799502433,0.727272727,171
372,0.8003760239921045,0.571428571,171
334,0.6592191842277224,1.0,171
390,0.7349393218237869,0.8,171
364,0.6772624648900015,1.0,171
396,0.813054886360457,1.0,171
443,0.706122649181567,1.0,171
474,0.6680529987388002,0.727272727,171
476,0.7273936927463746,1.0,171
512,0.8148720649693371,0.8,171
514,0.7909202433274223,0.8,171
472,0.6867105135878048,0.8,171
331,0.44406778530128,1.0,171
333,0.4360178304841645,1.0,171
388,0.7577737032800318,0.727272727,171
332,0.6699220280917709,1.0,171
394,0.750583932353932,0.8,171
312,0.7636057355801467,0.666666667,171
314,0.7489058957194346,0.666666667,171
424,0.7527485179459379,0.727272727,171
317,0.879842417332703,1.0,171
318,0.8743567462645473,1.0,171
315,0.9064602577454253,1.0,171
316,0.901681363357894,1.0,171
585,0.24901220862979515,0.526315789,195
363,0.5202483578302788,0.307692308,195
367,0.5595270487985284,0.705882353,195
369,0.5471029514609042,0.705882353,195
415,0.5124619397467819,0.363636364,195
335,0.3756807602517913,0.428571429,195
337,0.36317495106634523,0.428571429,195
371,0.752835747752501,1.0,195
399,0.6885943480285744,1.0,195
401,0.6680321840792056,1.0,195
389,0.5902178540430005,0.666666667,195
477,0.5856446712415286,0.48,195
365,0.5074199052559775,0.324324324,195
373,0.7310753627938066,1.0,195
417,0.4937427453077078,0.363636364,195
453,0.7118493469917564,0.857142857,195
485,0.7945143868655717,1.0,195
589,0.26805713400393155,0.555555556,195
308,0.42941600049535467,0.413793103,195
310,0.42211464833960977,0.428571429,195
423,0.6585590309541764,0.8,195
425,0.6414702334120888,0.8,195
345,0.736110030983434,1.0,195
341,0.5045176149455394,0.705882353,195
555,0.48533440746194356,0.769230769,195
556,0.5420426312292748,0.909090909,195
557,0.467004788574088,0.769230769,195
558,0.5261633539195218,0.909090909,195
564,0.5352118355464498,0.909090909,195
566,0.5217395531741358,0.909090909,195
568,0.5585283176879037,0.909090909,195
570,0.5439292040910718,0.909090909,195
338,0.632951315593521,0.705882353,195
374,0.7777992002529457,1.0,195
391,0.658731024207644,0.666666667,195
392,0.7695906877870499,0.857142857,195
427,0.82310274148526,1.0,195
428,0.8340966985498556,1.0,195
445,0.6776090939909345,0.8,195
446,0.7714808157210948,1.0,195
481,0.6245560324817454,0.8,195
482,0.6771038702193239,1.0,195
499,0.6000436723801759,0.857142857,195
500,0.7085527993327041,1.0,195
535,0.47943132621995777,0.769230769,195
536,0.5146139130337329,0.909090909,195
339,0.5175993827240759,0.705882353,195
340,0.6842561777129715,0.8,195
342,0.6691029745490221,0.8,195
360,0.5758307690309501,0.571428571,195
362,0.5630222559557108,0.571428571,195
387,0.6126344411525546,0.666666667,195
400,0.741440152990352,1.0,195
402,0.7199388739327056,1.0,195
419,0.4672601601326519,0.413793103,195
420,0.620261491534644,0.75,195
421,0.4536367037865682,0.428571429,195
422,0.6031495285943085,0.75,195
479,0.6426308097122092,0.8,195
480,0.695952773478119,1.0,195
501,0.5764194917198251,0.857142857,195
502,0.6890807936085316,1.0,195
539,0.5132506241887588,0.909090909,195
540,0.5005155023999113,0.909090909,195
541,0.5010679686548849,0.909090909,195
542,0.48828717028355034,0.909090909,195
559,0.40776485123550354,0.769230769,195
560,0.46764499035023765,0.909090909,195
561,0.394771987894424,0.769230769,195
562,0.4557697746901912,0.909090909,195
641,0.2784184920634506,0.555555556,195
527,0.32924947708267654,0.434782609,195
529,0.3184550497955386,0.454545455,195
336,0.6477451185938892,0.705882353,195
645,0.29356525259991584,0.555555556,195
447,0.6829781019945523,0.8,195
429,0.800290742077145,1.0,195
531,0.34834503458022403,0.476190476,195
449,0.6605067127532446,0.8,195
471,0.5296289670313524,0.444444444,195
473,0.5119107609534097,0.444444444,195
311,0.6415499383686554,0.666666667,195
313,0.6274761929289613,0.666666667,195
393,0.6418567500292511,0.666666667,195
475,0.6029962129674857,0.461538462,195
343,0.7584573043815804,1.0,195
583,0.2597733268884084,0.526315789,195
613,0.366423654730312,0.769230769,195
617,0.3714439424399939,0.769230769,195
366,0.6627873642230022,0.6,195
370,0.6827897259991069,0.857142857,195
397,0.7470049660231081,0.75,195
398,0.7923887763943894,0.857142857,195
416,0.6780524060281865,0.705882353,195
418,0.6589977803130076,0.705882353,195
444,0.7977480470324003,1.0,195
448,0.7840859712496047,1.0,195
450,0.7614021467327173,1.0,195
452,0.7957933974288846,1.0,195
454,0.7738947138870987,1.0,195
455,0.8512988487681772,1.0,195
456,0.8385921706769839,1.0,195
457,0.8285294960411658,1.0,195
458,0.8147106629754169,1.0,195
478,0.7060034190291596,0.857142857,195
484,0.8134813461509836,1.0,195
486,0.7900536200142583,1.0,195
528,0.4519817718630653,0.666666667,195
530,0.44296378880521853,0.666666667,195
532,0.4566838360115371,0.714285714,195
534,0.4484603524866074,0.714285714,195
537,0.4706042468480354,0.769230769,195
538,0.5045666779672692,0.909090909,195
563,0.4943586119103568,0.769230769,195
565,0.47910675450225765,0.769230769,195
567,0.5682926373654691,0.909090909,195
