model,f1_score,groundtruth_f1_score,dataset
292,0.25943332824127724,0.4,136
293,0.3206097336587919,0.857142857,136
294,0.25943638000463637,0.4,136
295,0.32002977046715103,0.857142857,136
296,0.259459493390369,0.4,136
297,0.32020017395739286,0.857142857,136
298,0.25945948936825247,0.4,136
299,0.3112933444267241,0.857142857,136
300,0.24863424687591174,0.4,136
301,0.30777884948140277,0.857142857,136
302,0.2462033127337921,0.4,136
320,0.32287164131452073,0.4,136
322,0.32149939940201966,0.4,136
324,0.3430963070754196,0.533333333,136
326,0.34067599065120924,0.533333333,136
328,0.35076365697628087,0.533333333,136
330,0.3481688600387493,0.533333333,136
348,0.3546870981963577,0.533333333,136
350,0.3511741983366501,0.5,136
352,0.35050186179552756,0.615384615,136
354,0.3480419246197904,0.615384615,136
355,0.3463415517486515,1.0,136
356,0.3519299986523136,1.0,136
357,0.3442441624129065,1.0,136
358,0.3502178819811587,1.0,136
375,0.3443052427308071,1.0,136
376,0.3477209573381111,1.0,136
377,0.3419154687479833,1.0,136
378,0.345043307628751,1.0,136
380,0.33599627452049086,0.4,136
381,0.33551288003181423,0.4,136
382,0.33265225929474884,0.4,136
384,0.3411602431889735,0.533333333,136
386,0.33768096990557805,0.5,136
403,0.30327090663966483,0.571428571,136
404,0.3312648831667783,0.666666667,136
405,0.3019194519824074,0.571428571,136
406,0.32965244665587495,0.666666667,136
407,0.3369785278640067,0.571428571,136
408,0.34213887581239233,0.666666667,136
409,0.3343687164921346,0.571428571,136
410,0.33946119195761315,0.666666667,136
412,0.3529546253359961,0.666666667,136
414,0.3495598073686811,0.666666667,136
432,0.3285019134282312,0.666666667,136
434,0.3265785753878066,0.666666667,136
435,0.31921132880189623,1.0,136
436,0.3378824268000257,1.0,136
437,0.3170942718716518,1.0,136
438,0.3359788690138879,1.0,136
439,0.3206202979561753,0.4,136
440,0.322133207353942,0.4,136
441,0.3193166699601495,0.4,136
442,0.32051065183915295,0.4,136
459,0.33706610778938206,0.4,136
460,0.33359774505749956,0.4,136
461,0.33419157264689203,0.4,136
462,0.330580167626574,0.4,136
464,0.32122450194964813,0.666666667,136
466,0.31944279713271806,0.571428571,136
467,0.3027271344842721,0.444444444,136
468,0.326386529554972,0.666666667,136
469,0.3006316100263409,0.444444444,136
470,0.3244221924757059,0.615384615,136
487,0.3342835935692461,0.571428571,136
488,0.33708460450128963,0.666666667,136
489,0.332329215222567,0.571428571,136
490,0.33445298778811794,0.666666667,136
491,0.34596256527048985,0.615384615,136
492,0.34369439828721615,0.666666667,136
493,0.34325357518220273,0.615384615,136
494,0.34043719004821393,0.666666667,136
495,0.3125995596881778,1.0,136
496,0.3322540271756492,1.0,136
497,0.3096149796265766,1.0,136
498,0.32962429092787016,1.0,136
515,0.3415936173539581,1.0,136
516,0.3417115822414576,1.0,136
517,0.3384899930743751,1.0,136
518,0.33882606343271626,1.0,136
519,0.31865550956064714,0.4,136
520,0.3193268371441411,0.4,136
521,0.31697296373679396,0.4,136
522,0.3174150606928414,0.4,136
523,0.34471435191922956,0.615384615,136
524,0.3430062417773364,0.666666667,136
525,0.3422100960349137,0.615384615,136
526,0.3403843148485759,0.666666667,136
543,0.21914070765778637,0.470588235,136
544,0.2270217856987864,0.666666667,136
545,0.21868750597138648,0.470588235,136
546,0.2261061543327832,0.615384615,136
547,0.22134476453248986,0.470588235,136
548,0.2278085927640639,0.666666667,136
549,0.22108070467366975,0.470588235,136
550,0.22692762329511673,0.615384615,136
551,0.22985621418263724,0.727272727,136
552,0.23040669812500747,0.727272727,136
553,0.22881828656553982,0.727272727,136
554,0.22917024375407902,0.727272727,136
571,0.22580649201923447,0.727272727,136
573,0.225608061954909,0.727272727,136
579,0.20843745616599546,0.4,136
580,0.20823022088965226,0.4,136
581,0.20829857141523633,0.4,136
582,0.20809133613889313,0.4,136
289,0.27646483561955937,0.666666667,136
338,0.6227529674634149,1.0,136
374,0.8394817807726068,0.615384615,136
391,0.6277229127657197,0.615384615,136
392,0.7810522815731213,0.666666667,136
427,0.8866757176994738,0.363636364,136
428,0.8759647620431117,0.615384615,136
445,0.6492538560056266,0.571428571,136
446,0.7865388361087329,0.666666667,136
481,0.6599046218765698,0.4,136
482,0.7342896821582171,0.4,136
499,0.6558540437220877,0.4,136
500,0.7901679254445306,0.4,136
535,0.540667320013376,1.0,136
536,0.5956251686561096,1.0,136
339,0.6159624453723278,0.4,136
340,0.7610905076444614,0.4,136
342,0.7425211381553944,0.4,136
359,0.30457166243203404,0.4,136
360,0.5567264870853418,0.4,136
361,0.2915348771258107,0.4,136
362,0.5410229172924025,0.4,136
400,0.8473277086833036,0.4,136
402,0.819418039895949,0.4,136
419,0.412670412104653,0.4,136
420,0.6355902045719201,0.4,136
421,0.3969720121656816,0.4,136
422,0.6140661800752062,0.4,136
479,0.6799488229113025,0.4,136
480,0.7569546568216142,0.4,136
501,0.6228856645935977,0.4,136
502,0.7640469664445337,0.4,136
539,0.6760416327522438,0.4,136
540,0.6557328641060435,0.4,136
541,0.6580518032066377,0.4,136
542,0.6377685970962848,0.4,136
559,0.5213175362382018,0.4,136
560,0.6094873867757699,0.4,136
561,0.5021003939294395,0.4,136
562,0.5918926324460178,0.4,136
527,0.33846424610946857,0.615384615,136
529,0.3241681507966947,0.615384615,136
336,0.6365770267578971,1.0,136
447,0.6733789378166695,0.571428571,136
429,0.859246036237943,0.363636364,136
531,0.3640384678929326,0.666666667,136
449,0.6482015334328585,0.571428571,136
471,0.4520235410747774,0.615384615,136
473,0.43001360177149,0.615384615,136
311,0.6406389037801522,0.5,136
313,0.6260038100429803,0.5,136
393,0.6079745549350672,0.615384615,136
475,0.5084783848949072,1.0,136
366,0.6060687819841761,0.615384615,136
370,0.7111065465888566,0.615384615,136
397,0.7144801679128759,1.0,136
398,0.7937622352431914,1.0,136
416,0.6395680712467581,1.0,136
418,0.617746285432428,1.0,136
444,0.8174288663989273,0.666666667,136
448,0.8114241100148448,0.666666667,136
450,0.7833548386771123,0.666666667,136
452,0.8289611719360328,0.666666667,136
454,0.8018591818710827,0.666666667,136
455,0.8906517341143039,1.0,136
456,0.8748188147499891,1.0,136
457,0.8632642657824308,1.0,136
458,0.8462420078363002,1.0,136
478,0.6797382226588472,1.0,136
484,0.8647677678941714,0.666666667,136
486,0.8358546620453664,0.666666667,136
528,0.5160379542525562,0.666666667,136
530,0.5048288912765695,0.666666667,136
532,0.5225159101031833,0.666666667,136
534,0.5124623417428906,0.666666667,136
537,0.5291287988115472,1.0,136
538,0.5823989608965912,1.0,136
563,0.584268200980125,0.666666667,136
565,0.564336846713895,0.666666667,136
567,0.6931002509381375,0.666666667,136
569,0.6746066101831758,0.666666667,136
533,0.35292976777314977,0.666666667,136
451,0.7425651737139478,0.615384615,136
483,0.8780596897486801,0.571428571,136
503,0.6896813766699288,0.444444444,136
505,0.664294903306951,0.444444444,136
346,0.8624820812630944,0.444444444,136
395,0.7339141104820837,1.0,136
426,0.7528682878142143,0.571428571,136
430,0.8475636288537682,0.571428571,136
504,0.8145183748421188,0.666666667,136
506,0.7882616216038993,0.615384615,136
368,0.7265321364792916,0.615384615,136
507,0.7547590195675177,0.5,136
509,0.7280044227311256,0.5,136
508,0.8326273418942753,0.666666667,136
510,0.8052505057805478,0.615384615,136
511,0.8787353556916593,0.666666667,136
513,0.8499846871204317,0.666666667,136
344,0.8918833498986658,0.470588235,136
372,0.866936922367426,0.615384615,136
334,0.5906966082181907,0.571428571,136
390,0.753359476317756,0.571428571,136
364,0.6209087617150563,0.615384615,136
396,0.8152469879222182,1.0,136
443,0.6829757348525181,0.571428571,136
474,0.6573201448020969,0.666666667,136
476,0.7032739724189958,1.0,136
512,0.8649350246008478,0.666666667,136
514,0.8355064722067194,0.666666667,136
472,0.6788711877731897,0.666666667,136
331,0.2566422255233711,0.5,136
333,0.25138038118872963,0.5,136
388,0.7772378194194856,0.615384615,136
332,0.5992819889458503,0.571428571,136
394,0.7595040014294252,0.666666667,136
312,0.7551024964641779,0.571428571,136
314,0.7399894631760859,0.571428571,136
424,0.7732148800767924,0.615384615,136
317,0.9214202169601792,1.0,136
318,0.8908266981035783,1.0,136
315,0.9511113406598318,1.0,136
316,0.9216377063127523,1.0,136
463,0.2897780369680433,0.380952381,143
465,0.28746654423086515,0.380952381,143
363,0.38940409242506,0.615384615,143
367,0.5994179009725503,0.615384615,143
369,0.5860228598456025,0.615384615,143
415,0.3948568304585492,1.0,143
335,0.3383873738665799,1.0,143
337,0.32695294865520874,1.0,143
371,0.854839224905958,0.666666667,143
399,0.8301176867191986,0.4,143
401,0.8034252672325835,0.4,143
411,0.3548631005156423,0.727272727,143
327,0.3395084557902718,0.533333333,143
389,0.5795916345562147,0.307692308,143
325,0.3107607133966129,0.307692308,143
477,0.4898338317560955,1.0,143
365,0.37705036311881657,0.615384615,143
373,0.8278215119508494,0.666666667,143
319,0.27414880969775673,0.4,143
321,0.27318415079480685,0.4,143
351,0.3404990023671669,0.571428571,143
353,0.33703000076642126,0.571428571,143
417,0.3763692008561704,1.0,143
431,0.3005609988951395,0.615384615,143
433,0.2979246606009721,0.615384615,143
453,0.7174211728170106,0.727272727,143
485,0.8500722001131922,0.666666667,143
379,0.3386623636937399,0.4,143
329,0.3371593057415745,0.533333333,143
423,0.6775818240290047,0.333333333,143
425,0.6583979946972045,0.333333333,143
413,0.3517000054460486,0.727272727,143
341,0.599560791721803,0.4,143
555,0.5454329183627256,1.0,143
556,0.6337040455891224,1.0,143
557,0.5218468731555354,1.0,143
558,0.6137912509797029,1.0,143
564,0.6411420361012097,0.8,143
566,0.6233104166508061,0.8,143
568,0.67466860955279,0.8,143
570,0.6551614523651592,0.8,143
572,0.22637370617958347,0.8,143
574,0.22599469372837083,0.8,143
575,0.22998306507766653,1.0,143
576,0.22893239407367533,1.0,143
577,0.22933063060107678,1.0,143
578,0.22825293789143564,1.0,143
290,0.25545087237772374,0.4,143
291,0.3232303989050947,0.4,143
292,0.25943332824127724,0.4,143
293,0.3206097336587919,0.4,143
294,0.25943638000463637,0.4,143
295,0.32002977046715103,0.4,143
296,0.259459493390369,0.4,143
297,0.32020017395739286,0.4,143
298,0.25945948936825247,0.4,143
299,0.3112933444267241,0.4,143
300,0.24863424687591174,0.4,143
301,0.30777884948140277,0.4,143
302,0.2462033127337921,0.4,143
320,0.32287164131452073,0.4,143
322,0.32149939940201966,0.4,143
324,0.3430963070754196,0.8,143
326,0.34067599065120924,0.8,143
328,0.35076365697628087,0.8,143
330,0.3481688600387493,0.8,143
348,0.3546870981963577,0.533333333,143
350,0.3511741983366501,0.571428571,143
352,0.35050186179552756,0.727272727,143
354,0.3480419246197904,0.727272727,143
355,0.3463415517486515,1.0,143
356,0.3519299986523136,1.0,143
357,0.3442441624129065,1.0,143
358,0.3502178819811587,1.0,143
375,0.3443052427308071,1.0,143
376,0.3477209573381111,1.0,143
377,0.3419154687479833,1.0,143
378,0.345043307628751,1.0,143
380,0.33599627452049086,0.4,143
381,0.33551288003181423,0.4,143
382,0.33265225929474884,0.4,143
384,0.3411602431889735,0.470588235,143
386,0.33768096990557805,0.5,143
403,0.30327090663966483,0.666666667,143
404,0.3312648831667783,0.8,143
405,0.3019194519824074,0.666666667,143
406,0.32965244665587495,0.8,143
407,0.3369785278640067,0.666666667,143
408,0.34213887581239233,0.8,143
409,0.3343687164921346,0.666666667,143
410,0.33946119195761315,0.8,143
412,0.3529546253359961,0.8,143
414,0.3495598073686811,0.8,143
432,0.3285019134282312,0.727272727,143
434,0.3265785753878066,0.727272727,143
435,0.31921132880189623,1.0,143
436,0.3378824268000257,1.0,143
437,0.3170942718716518,1.0,143
438,0.3359788690138879,1.0,143
439,0.3206202979561753,0.4,143
440,0.322133207353942,0.4,143
441,0.3193166699601495,0.4,143
442,0.32051065183915295,0.4,143
459,0.33706610778938206,0.4,143
460,0.33359774505749956,0.4,143
461,0.33419157264689203,0.4,143
462,0.330580167626574,0.4,143
464,0.32122450194964813,0.666666667,143
466,0.31944279713271806,0.666666667,143
467,0.3027271344842721,0.421052632,143
468,0.326386529554972,0.666666667,143
469,0.3006316100263409,0.444444444,143
470,0.3244221924757059,0.666666667,143
487,0.3342835935692461,0.666666667,143
488,0.33708460450128963,0.8,143
489,0.332329215222567,0.666666667,143
490,0.33445298778811794,0.8,143
491,0.34596256527048985,0.727272727,143
492,0.34369439828721615,0.8,143
493,0.34325357518220273,0.727272727,143
494,0.34043719004821393,0.8,143
495,0.3125995596881778,1.0,143
496,0.3322540271756492,1.0,143
497,0.3096149796265766,1.0,143
498,0.32962429092787016,1.0,143
515,0.3415936173539581,1.0,143
516,0.3417115822414576,1.0,143
517,0.3384899930743751,1.0,143
518,0.33882606343271626,1.0,143
519,0.31865550956064714,0.4,143
520,0.3193268371441411,0.4,143
521,0.31697296373679396,0.4,143
522,0.3174150606928414,0.4,143
523,0.34471435191922956,0.666666667,143
524,0.3430062417773364,0.8,143
525,0.3422100960349137,0.666666667,143
526,0.3403843148485759,0.8,143
543,0.21914070765778637,0.470588235,143
544,0.2270217856987864,0.727272727,143
545,0.21868750597138648,0.470588235,143
546,0.2261061543327832,0.8,143
547,0.22134476453248986,0.5,143
548,0.2278085927640639,0.727272727,143
549,0.22108070467366975,0.5,143
550,0.22692762329511673,0.8,143
551,0.22985621418263724,0.727272727,143
552,0.23040669812500747,0.8,143
553,0.22881828656553982,0.727272727,143
554,0.22917024375407902,0.8,143
571,0.22580649201923447,0.727272727,143
573,0.225608061954909,0.727272727,143
579,0.20843745616599546,0.4,143
580,0.20823022088965226,0.4,143
581,0.20829857141523633,0.4,143
582,0.20809133613889313,0.4,143
289,0.27646483561955937,0.4,143
338,0.6227529674634149,1.0,143
374,0.8394817807726068,0.8,143
391,0.6277229127657197,0.615384615,143
392,0.7810522815731213,0.727272727,143
427,0.8866757176994738,0.380952381,143
428,0.8759647620431117,0.666666667,143
445,0.6492538560056266,0.666666667,143
446,0.7865388361087329,0.8,143
481,0.6599046218765698,0.4,143
482,0.7342896821582171,0.4,143
499,0.6558540437220877,0.4,143
500,0.7901679254445306,0.4,143
535,0.540667320013376,1.0,143
536,0.5956251686561096,1.0,143
339,0.6159624453723278,0.4,143
340,0.7610905076444614,0.4,143
342,0.7425211381553944,0.4,143
359,0.30457166243203404,0.4,143
360,0.5567264870853418,0.4,143
361,0.2915348771258107,0.4,143
362,0.5410229172924025,0.4,143
400,0.8473277086833036,0.4,143
402,0.819418039895949,0.4,143
419,0.412670412104653,0.4,143
420,0.6355902045719201,0.4,143
421,0.3969720121656816,0.4,143
422,0.6140661800752062,0.4,143
479,0.6799488229113025,0.4,143
480,0.7569546568216142,0.4,143
501,0.6228856645935977,0.4,143
502,0.7640469664445337,0.4,143
539,0.6760416327522438,0.4,143
540,0.6557328641060435,0.4,143
541,0.6580518032066377,0.4,143
542,0.6377685970962848,0.4,143
559,0.5213175362382018,0.4,143
560,0.6094873867757699,0.4,143
561,0.5021003939294395,0.4,143
562,0.5918926324460178,0.4,143
527,0.33846424610946857,0.666666667,143
529,0.3241681507966947,0.666666667,143
336,0.6365770267578971,1.0,143
447,0.6733789378166695,0.666666667,143
429,0.859246036237943,0.380952381,143
531,0.3640384678929326,0.727272727,143
449,0.6482015334328585,0.666666667,143
471,0.4520235410747774,0.615384615,143
473,0.43001360177149,0.615384615,143
311,0.6406389037801522,0.571428571,143
313,0.6260038100429803,0.571428571,143
393,0.6079745549350672,0.615384615,143
475,0.5084783848949072,1.0,143
366,0.6060687819841761,0.8,143
370,0.7111065465888566,0.8,143
397,0.7144801679128759,1.0,143
398,0.7937622352431914,1.0,143
416,0.6395680712467581,1.0,143
418,0.617746285432428,1.0,143
444,0.8174288663989273,0.8,143
448,0.8114241100148448,0.8,143
450,0.7833548386771123,0.8,143
452,0.8289611719360328,0.8,143
454,0.8018591818710827,0.8,143
455,0.8906517341143039,1.0,143
456,0.8748188147499891,1.0,143
457,0.8632642657824308,1.0,143
458,0.8462420078363002,1.0,143
478,0.6797382226588472,1.0,143
484,0.8647677678941714,0.8,143
486,0.8358546620453664,0.8,143
528,0.5160379542525562,0.8,143
530,0.5048288912765695,0.8,143
532,0.5225159101031833,0.8,143
534,0.5124623417428906,0.8,143
537,0.5291287988115472,1.0,143
538,0.5823989608965912,1.0,143
563,0.584268200980125,0.727272727,143
565,0.564336846713895,0.727272727,143
567,0.6931002509381375,0.727272727,143
569,0.6746066101831758,0.727272727,143
533,0.35292976777314977,0.727272727,143
451,0.7425651737139478,0.727272727,143
483,0.8780596897486801,0.666666667,143
503,0.6896813766699288,0.421052632,143
505,0.664294903306951,0.421052632,143
346,0.8624820812630944,0.5,143
395,0.7339141104820837,1.0,143
426,0.7528682878142143,0.666666667,143
430,0.8475636288537682,0.666666667,143
504,0.8145183748421188,0.666666667,143
506,0.7882616216038993,0.727272727,143
368,0.7265321364792916,0.8,143
507,0.7547590195675177,0.444444444,143
509,0.7280044227311256,0.444444444,143
508,0.8326273418942753,0.666666667,143
510,0.8052505057805478,0.727272727,143
511,0.8787353556916593,0.615384615,143
513,0.8499846871204317,0.615384615,143
344,0.8918833498986658,0.5,143
372,0.866936922367426,0.8,143
334,0.5906966082181907,0.8,143
390,0.753359476317756,0.533333333,143
364,0.6209087617150563,0.8,143
396,0.8152469879222182,1.0,143
443,0.6829757348525181,0.666666667,143
474,0.6573201448020969,0.727272727,143
476,0.7032739724189958,1.0,143
512,0.8649350246008478,0.727272727,143
514,0.8355064722067194,0.727272727,143
472,0.6788711877731897,0.727272727,143
331,0.2566422255233711,0.666666667,143
333,0.25138038118872963,0.666666667,143
388,0.7772378194194856,0.5,143
332,0.5992819889458503,0.8,143
394,0.7595040014294252,0.727272727,143
312,0.7551024964641779,0.727272727,143
314,0.7399894631760859,0.727272727,143
424,0.7732148800767924,0.666666667,143
317,0.9214202169601792,1.0,143
318,0.8908266981035783,1.0,143
315,0.9511113406598318,1.0,143
316,0.9216377063127523,1.0,143
463,0.2897780369680433,0.470588235,171
465,0.28746654423086515,0.444444444,171
363,0.38940409242506,1.0,171
415,0.3948568304585492,0.571428571,171
399,0.8301176867191986,0.32,171
401,0.8034252672325835,0.32,171
411,0.3548631005156423,1.0,171
327,0.3395084557902718,0.470588235,171
389,0.5795916345562147,0.571428571,171
477,0.4898338317560955,1.0,171
365,0.37705036311881657,1.0,171
373,0.8278215119508494,0.307692308,171
351,0.3404990023671669,0.5,171
353,0.33703000076642126,0.571428571,171
417,0.3763692008561704,0.615384615,171
431,0.3005609988951395,0.4,171
433,0.2979246606009721,0.380952381,171
453,0.7174211728170106,0.615384615,171
485,0.8500722001131922,0.615384615,171
379,0.3386623636937399,1.0,171
329,0.3371593057415745,0.5,171
423,0.6775818240290047,0.571428571,171
425,0.6583979946972045,0.666666667,171
413,0.3517000054460486,1.0,171
345,0.868905709879999,0.571428571,171
291,0.3232303989050947,0.857142857,171
292,0.25943332824127724,0.4,171
293,0.3206097336587919,0.857142857,171
294,0.25943638000463637,0.4,171
295,0.32002977046715103,0.857142857,171
296,0.259459493390369,0.4,171
297,0.32020017395739286,0.857142857,171
298,0.25945948936825247,0.4,171
299,0.3112933444267241,0.857142857,171
300,0.24863424687591174,0.4,171
301,0.30777884948140277,0.857142857,171
302,0.2462033127337921,0.4,171
320,0.32287164131452073,0.571428571,171
322,0.32149939940201966,0.571428571,171
324,0.3430963070754196,0.615384615,171
326,0.34067599065120924,0.615384615,171
328,0.35076365697628087,0.666666667,171
330,0.3481688600387493,0.666666667,171
347,0.3517888162796293,1.0,171
348,0.3546870981963577,1.0,171
349,0.34854654750168257,1.0,171
350,0.3511741983366501,1.0,171
352,0.35050186179552756,0.666666667,171
354,0.3480419246197904,0.8,171
355,0.3463415517486515,0.533333333,171
356,0.3519299986523136,0.727272727,171
357,0.3442441624129065,0.571428571,171
358,0.3502178819811587,0.8,171
375,0.3443052427308071,0.571428571,171
376,0.3477209573381111,0.727272727,171
377,0.3419154687479833,0.615384615,171
378,0.345043307628751,0.727272727,171
380,0.33599627452049086,1.0,171
381,0.33551288003181423,1.0,171
382,0.33265225929474884,1.0,171
383,0.32355978335894175,0.533333333,171
384,0.3411602431889735,0.727272727,171
385,0.31966411962284674,0.571428571,171
386,0.33768096990557805,0.8,171
403,0.30327090663966483,0.347826087,171
404,0.3312648831667783,0.571428571,171
405,0.3019194519824074,0.347826087,171
406,0.32965244665587495,0.533333333,171
407,0.3369785278640067,0.571428571,171
408,0.34213887581239233,0.727272727,171
409,0.3343687164921346,0.615384615,171
410,0.33946119195761315,0.727272727,171
412,0.3529546253359961,1.0,171
414,0.3495598073686811,1.0,171
432,0.3285019134282312,0.727272727,171
434,0.3265785753878066,0.615384615,171
435,0.31921132880189623,0.421052632,171
436,0.3378824268000257,0.727272727,171
437,0.3170942718716518,0.4,171
438,0.3359788690138879,0.615384615,171
439,0.3206202979561753,0.615384615,171
440,0.322133207353942,0.8,171
441,0.3193166699601495,0.666666667,171
442,0.32051065183915295,0.727272727,171
459,0.33706610778938206,1.0,171
460,0.33359774505749956,1.0,171
461,0.33419157264689203,1.0,171
462,0.330580167626574,1.0,171
464,0.32122450194964813,0.8,171
466,0.31944279713271806,0.666666667,171
467,0.3027271344842721,0.5,171
468,0.326386529554972,0.8,171
469,0.3006316100263409,0.470588235,171
470,0.3244221924757059,0.666666667,171
487,0.3342835935692461,0.666666667,171
488,0.33708460450128963,0.727272727,171
489,0.332329215222567,0.666666667,171
490,0.33445298778811794,0.8,171
491,0.34596256527048985,1.0,171
492,0.34369439828721615,1.0,171
493,0.34325357518220273,1.0,171
494,0.34043719004821393,1.0,171
495,0.3125995596881778,0.470588235,171
496,0.3322540271756492,0.727272727,171
497,0.3096149796265766,0.470588235,171
498,0.32962429092787016,0.666666667,171
515,0.3415936173539581,0.666666667,171
516,0.3417115822414576,0.8,171
517,0.3384899930743751,0.727272727,171
518,0.33882606343271626,0.8,171
519,0.31865550956064714,0.727272727,171
520,0.3193268371441411,0.8,171
521,0.31697296373679396,0.727272727,171
522,0.3174150606928414,0.8,171
523,0.34471435191922956,1.0,171
524,0.3430062417773364,1.0,171
525,0.3422100960349137,1.0,171
526,0.3403843148485759,1.0,171
289,0.27646483561955937,0.428571429,171
338,0.6227529674634149,0.470588235,171
374,0.8394817807726068,0.533333333,171
391,0.6277229127657197,0.571428571,171
392,0.7810522815731213,0.727272727,171
427,0.8866757176994738,1.0,171
428,0.8759647620431117,1.0,171
445,0.6492538560056266,1.0,171
446,0.7865388361087329,1.0,171
481,0.6599046218765698,0.615384615,171
482,0.7342896821582171,0.8,171
499,0.6558540437220877,0.571428571,171
500,0.7901679254445306,0.888888889,171
340,0.7610905076444614,0.571428571,171
342,0.7425211381553944,0.533333333,171
359,0.30457166243203404,0.571428571,171
360,0.5567264870853418,0.727272727,171
361,0.2915348771258107,0.615384615,171
362,0.5410229172924025,0.8,171
387,0.6059068056238699,0.533333333,171
400,0.8473277086833036,0.571428571,171
402,0.819418039895949,0.533333333,171
419,0.412670412104653,0.571428571,171
420,0.6355902045719201,0.727272727,171
421,0.3969720121656816,0.615384615,171
422,0.6140661800752062,0.8,171
479,0.6799488229113025,0.615384615,171
480,0.7569546568216142,0.727272727,171
501,0.6228856645935977,0.615384615,171
502,0.7640469664445337,0.727272727,171
336,0.6365770267578971,0.5,171
447,0.6733789378166695,0.571428571,171
429,0.859246036237943,1.0,171
449,0.6482015334328585,0.615384615,171
471,0.4520235410747774,0.615384615,171
473,0.43001360177149,0.666666667,171
311,0.6406389037801522,0.444444444,171
313,0.6260038100429803,0.470588235,171
393,0.6079745549350672,0.666666667,171
475,0.5084783848949072,1.0,171
343,0.8968750613828569,0.533333333,171
366,0.6060687819841761,1.0,171
370,0.7111065465888566,0.533333333,171
397,0.7144801679128759,1.0,171
398,0.7937622352431914,1.0,171
416,0.6395680712467581,0.727272727,171
418,0.617746285432428,0.8,171
444,0.8174288663989273,1.0,171
448,0.8114241100148448,0.727272727,171
450,0.7833548386771123,0.8,171
452,0.8289611719360328,0.727272727,171
454,0.8018591818710827,0.8,171
455,0.8906517341143039,0.615384615,171
456,0.8748188147499891,0.727272727,171
457,0.8632642657824308,0.666666667,171
458,0.8462420078363002,0.8,171
478,0.6797382226588472,1.0,171
484,0.8647677678941714,0.727272727,171
486,0.8358546620453664,0.8,171
451,0.7425651737139478,0.571428571,171
483,0.8780596897486801,0.615384615,171
503,0.6896813766699288,0.727272727,171
505,0.664294903306951,0.727272727,171
346,0.8624820812630944,0.727272727,171
395,0.7339141104820837,1.0,171
426,0.7528682878142143,0.8,171
430,0.8475636288537682,1.0,171
504,0.8145183748421188,0.888888889,171
506,0.7882616216038993,0.727272727,171
368,0.7265321364792916,0.5,171
507,0.7547590195675177,1.0,171
509,0.7280044227311256,1.0,171
508,0.8326273418942753,1.0,171
510,0.8052505057805478,1.0,171
511,0.8787353556916593,0.666666667,171
513,0.8499846871204317,0.727272727,171
344,0.8918833498986658,0.727272727,171
372,0.866936922367426,0.571428571,171
334,0.5906966082181907,1.0,171
390,0.753359476317756,0.8,171
364,0.6209087617150563,1.0,171
396,0.8152469879222182,1.0,171
443,0.6829757348525181,1.0,171
474,0.6573201448020969,0.727272727,171
476,0.7032739724189958,1.0,171
512,0.8649350246008478,0.8,171
514,0.8355064722067194,0.8,171
472,0.6788711877731897,0.8,171
331,0.2566422255233711,1.0,171
333,0.25138038118872963,1.0,171
388,0.7772378194194856,0.727272727,171
332,0.5992819889458503,1.0,171
394,0.7595040014294252,0.8,171
312,0.7551024964641779,0.666666667,171
314,0.7399894631760859,0.666666667,171
424,0.7732148800767924,0.727272727,171
317,0.9214202169601792,1.0,171
318,0.8908266981035783,1.0,171
315,0.9511113406598318,1.0,171
316,0.9216377063127523,1.0,171
585,0.3281372596302919,0.526315789,195
363,0.38940409242506,0.307692308,195
367,0.5994179009725503,0.705882353,195
369,0.5860228598456025,0.705882353,195
415,0.3948568304585492,0.363636364,195
335,0.3383873738665799,0.428571429,195
337,0.32695294865520874,0.428571429,195
371,0.854839224905958,1.0,195
399,0.8301176867191986,1.0,195
401,0.8034252672325835,1.0,195
389,0.5795916345562147,0.666666667,195
477,0.4898338317560955,0.48,195
365,0.37705036311881657,0.324324324,195
373,0.8278215119508494,1.0,195
417,0.3763692008561704,0.363636364,195
453,0.7174211728170106,0.857142857,195
485,0.8500722001131922,1.0,195
589,0.3562688891789657,0.555555556,195
308,0.39371603168062075,0.413793103,195
310,0.38600449185590435,0.428571429,195
423,0.6775818240290047,0.8,195
425,0.6583979946972045,0.8,195
345,0.868905709879999,1.0,195
341,0.599560791721803,0.705882353,195
555,0.5454329183627256,0.769230769,195
556,0.6337040455891224,0.909090909,195
557,0.5218468731555354,0.769230769,195
558,0.6137912509797029,0.909090909,195
564,0.6411420361012097,0.909090909,195
566,0.6233104166508061,0.909090909,195
568,0.67466860955279,0.909090909,195
570,0.6551614523651592,0.909090909,195
338,0.6227529674634149,0.705882353,195
374,0.8394817807726068,1.0,195
391,0.6277229127657197,0.666666667,195
392,0.7810522815731213,0.857142857,195
427,0.8866757176994738,1.0,195
428,0.8759647620431117,1.0,195
445,0.6492538560056266,0.8,195
446,0.7865388361087329,1.0,195
481,0.6599046218765698,0.8,195
482,0.7342896821582171,1.0,195
499,0.6558540437220877,0.857142857,195
500,0.7901679254445306,1.0,195
535,0.540667320013376,0.769230769,195
536,0.5956251686561096,0.909090909,195
339,0.6159624453723278,0.705882353,195
340,0.7610905076444614,0.8,195
342,0.7425211381553944,0.8,195
360,0.5567264870853418,0.571428571,195
362,0.5410229172924025,0.571428571,195
387,0.6059068056238699,0.666666667,195
400,0.8473277086833036,1.0,195
402,0.819418039895949,1.0,195
419,0.412670412104653,0.413793103,195
420,0.6355902045719201,0.75,195
